EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
192803.391,190273.797,206830.797,199692.813,193399.641,184585.281,193277.953,182864.641,-0.004,0.999,0.074,-1.251,-0.061,-0.275,80.000,119884.000,1.000
192789.531,190282.016,206847.250,199702.922,193399.547,184604.938,193285.375,182844.781,-0.003,1.000,0.076,-1.160,-0.031,-0.336,80.000,119885.000,1.000
192805.891,190308.484,206876.766,199731.625,193417.172,184634.453,193311.031,182858.828,-0.005,1.002,0.074,-1.251,-0.153,-0.336,80.000,119886.000,1.000
192836.016,190330.125,206893.203,199752.188,193440.859,184652.594,193337.500,182897.094,-0.005,1.001,0.079,-1.160,-0.122,-0.427,80.000,119887.000,1.000
192825.641,190299.094,206855.125,199725.000,193423.594,184611.922,193304.688,182898.797,-0.006,1.002,0.080,-1.190,-0.122,-0.397,80.000,119888.000,1.000
192783.891,190258.859,206813.453,199683.156,193382.922,184564.703,193254.000,182848.094,-0.005,1.004,0.078,-1.312,-0.153,-0.488,80.000,119889.000,1.000
192786.844,190282.016,206842.422,199703.547,193398.391,184606.734,193287.609,182840.406,-0.005,1.005,0.079,-1.373,-0.122,-0.580,80.000,119890.000,1.000
192811.344,190316.078,206878.188,199734.656,193423.875,184648.031,193325.703,182858.828,-0.005,1.003,0.079,-1.526,-0.153,-0.580,80.000,119891.000,1.000
192833.344,190327.438,206884.188,199742.891,193433.609,184648.750,193329.188,182879.656,-0.006,1.003,0.081,-1.648,-0.305,-0.610,80.000,119892.000,1.000
192823.688,190294.359,206846.359,199713.734,193414.031,184607.000,193292.984,182874.734,-0.006,1.004,0.078,-1.740,-0.336,-0.641,80.000,119893.000,1.000
192789.078,190258.859,206813.641,199679.234,193381.484,184570.516,193255.516,182832.359,-0.006,1.003,0.078,-1.770,-0.427,-0.732,80.000,119894.000,1.000
192784.156,190274.328,206834.734,199690.313,193387.844,184601.719,193277.156,182822.438,-0.005,1.002,0.077,-1.801,-0.488,-0.763,80.000,119895.000,1.000
192809.828,190313.047,206873.984,199723.844,193417.703,184651.875,193319.266,182851.938,-0.005,1.000,0.077,-1.831,-0.519,-0.732,80.000,119896.000,1.000
192820.734,190315.375,206870.859,199725.813,193421.547,184650.266,193323.375,182874.734,-0.005,1.000,0.078,-1.892,-0.549,-0.702,80.000,119897.000,1.000
192817.875,190293.281,206842.156,199708.109,193411.891,184617.109,193298.438,182885.922,-0.005,1.000,0.083,-1.801,-0.580,-0.671,80.000,119898.000,1.000
192786.844,190266.016,206815.422,199679.938,193383.547,184583.844,193261.953,182850.781,-0.007,1.002,0.081,-1.740,-0.549,-0.671,80.000,119899.000,1.000
192778.984,190279.156,206835.281,199691.391,193384.438,184605.219,193276.078,182835.484,-0.006,1.000,0.081,-1.709,-0.702,-0.671,80.000,119900.000,1.000
192792.828,190305.719,206863.703,199715.891,193403.750,184643.922,193310.234,182850.953,-0.004,1.000,0.080,-1.801,-0.732,-0.549,80.000,119901.000,1.000
192819.391,190324.219,206877.750,199733.500,193424.406,184657.688,193327.672,182885.016,-0.004,1.000,0.080,-1.862,-0.732,-0.549,80.000,119902.000,1.000
192808.750,190294.531,206841.531,199709.453,193409.031,184618.438,193297.625,182888.781,-0.004,0.999,0.080,-1.770,-0.763,-0.427,80.000,119903.000,1.000
192764.313,190256.094,206804.422,199671.813,193375.328,184582.063,193264.719,182846.219,-0.004,0.997,0.076,-1.740,-0.763,-0.305,80.000,119904.000,1.000
192753.234,190263.516,206820.516,199680.484,193375.594,184602.078,193277.422,182826.188,-0.005,0.998,0.080,-1.709,-0.763,-0.458,80.000,119905.000,1.000
192780.313,190298.469,206859.688,199717.234,193404.109,184640.891,193308.984,182848.906,-0.005,0.999,0.079,-1.648,-0.763,-0.458,80.000,119906.000,1.000
192810.984,190320.734,206878.094,199737.703,193428.344,184654.750,193324.813,182884.656,-0.005,1.000,0.076,-1.740,-0.854,-0.427,80.000,119907.000,1.000
192797.125,190286.125,206837.781,199704.891,193408.672,184605.922,193289.141,182885.109,-0.006,1.000,0.076,-1.709,-0.793,-0.488,80.000,119908.000,1.000
192766.016,190259.672,206813.375,199679.672,193391.141,184588.844,193270.984,182854.625,-0.005,0.997,0.077,-1.678,-0.763,-0.488,80.000,119909.000,1.000
192760.016,190273.172,206834.375,199690.406,193398.828,184621.313,193294.672,182838.438,-0.005,0.997,0.078,-1.678,-0.916,-0.397,80.000,119910.000,1.000
192796.500,190322.078,206885.969,199734.219,193438.984,184674.063,193342.422,182870.266,-0.004,0.998,0.080,-1.587,-0.763,-0.488,80.000,119911.000,1.000
192808.484,190324.750,206884.094,199732.875,193439.875,184659.922,193327.938,182883.063,-0.005,0.998,0.079,-1.556,-0.824,-0.549,80.000,119912.000,1.000
192796.047,190292.031,206845.203,199704.531,193418.594,184610.391,193295.125,182884.313,-0.005,1.000,0.077,-1.587,-0.885,-0.427,80.000,119913.000,1.000
192757.703,190253.047,206810.688,199669.750,193383.375,184568.281,193260.172,182840.234,-0.005,1.000,0.076,-1.648,-0.793,-0.458,80.000,119914.000,1.000
192742.500,190255.016,206821.234,199669.578,193373.266,184582.500,193261.328,182808.047,-0.005,0.997,0.077,-1.617,-0.793,-0.427,80.000,119915.000,1.000
192776.031,190298.563,206866.750,199707.750,193404.297,184634.359,193304.250,182828.781,-0.005,0.998,0.075,-1.648,-0.763,-0.519,80.000,119916.000,1.000
192805.703,190321.625,206883.641,199727.063,193427.094,184650.188,193323.375,182860.344,-0.004,0.999,0.076,-1.617,-0.763,-0.549,80.000,119917.000,1.000
192799.094,190291.500,206848.328,199702.750,193410.016,184603.875,193284.750,182861.500,-0.003,1.000,0.075,-1.648,-0.641,-0.610,80.000,119918.000,1.000
192763.781,190257.703,206815.875,199670.281,193381.406,184573.828,193257.938,182827.719,-0.003,1.000,0.080,-1.587,-0.641,-0.641,80.000,119919.000,1.000
192763.234,190279.969,206843.766,199688.344,193394.906,184610.047,193283.328,182825.656,-0.002,0.999,0.079,-1.556,-0.610,-0.519,80.000,119920.000,1.000
192778.266,190309.109,206873.547,199713.828,193413.859,184640.797,193309.875,182845.688,-0.001,1.002,0.078,-1.678,-0.488,-0.519,80.000,119921.000,1.000
192793.641,190315.016,206874.875,199719.281,193421.641,184642.313,193315.594,182868.125,-0.001,1.001,0.082,-1.678,-0.336,-0.427,80.000,119922.000,1.000
192792.828,190287.656,206844.656,199702.203,193412.063,184611.734,193294.672,182881.891,-0.001,1.002,0.077,-1.648,-0.183,-0.458,80.000,119923.000,1.000
192757.781,190252.688,206813.016,199670.734,193385.328,184580.172,193266.688,182851.859,-0.001,1.000,0.080,-1.678,-0.153,-0.549,80.000,119924.000,1.000
192758.141,190276.656,206842.063,199694.875,193403.219,184620.047,193297.531,182852.922,-0.001,1.001,0.080,-1.770,-0.061,-0.519,80.000,119925.000,1.000
192775.047,190305.984,206872.922,199723.313,193425.391,184658.234,193330.797,182871.250,-0.002,1.001,0.078,-1.709,-0.031,-0.427,80.000,119926.000,1.000
192787.297,190308.750,206870.594,199724.375,193431.203,184656.359,193337.859,182890.922,-0.002,1.000,0.077,-1.709,-0.122,-0.427,80.000,119927.000,1.000
192772.547,190267.359,206824.641,199690.219,193404.734,184598.422,193293.063,182885.297,-0.002,0.999,0.075,-1.740,-0.061,-0.397,80.000,119928.000,1.000
192753.500,190249.828,206807.641,199671.891,193388.469,184578.563,193270.531,182857.219,-0.003,0.999,0.077,-1.831,-0.061,-0.336,80.000,119929.000,1.000
192751.969,190272.188,206834.469,199686.734,193401.516,184618.266,193304.875,182848.641,-0.002,1.000,0.077,-1.862,0.092,-0.397,80.000,119930.000,1.000
192775.672,190308.844,206871.578,199715.969,193426.734,184658.859,193337.953,182868.578,-0.003,1.000,0.074,-1.740,0.122,-0.458,80.000,119931.000,1.000
192797.750,190320.547,206878.641,199723.578,193437.641,184659.484,193335.453,182889.844,-0.002,1.000,0.076,-1.801,0.092,-0.427,80.000,119932.000,1.000
192789.266,190291.047,206843.328,199698.984,193423.250,184618.719,193307.188,182893.516,-0.005,1.001,0.076,-1.831,0.122,-0.488,80.000,119933.000,1.000
192749.297,190252.328,206807.297,199665.375,193391.063,184582.500,193272.500,182854.172,-0.005,1.000,0.077,-1.801,0.031,-0.488,80.000,119934.000,1.000
192744.563,190267.719,206828.563,199677.625,193396.063,184612.188,193293.328,182839.781,-0.005,1.001,0.076,-1.862,0.122,-0.519,80.000,119935.000,1.000
192780.859,190313.406,206876.313,199720.719,193429.406,184663.063,193336.078,182868.484,-0.007,0.999,0.075,-1.801,0.122,-0.610,80.000,119936.000,1.000
192800.250,190321.453,206880.875,199728.313,193438.625,184662.609,193338.578,182890.125,-0.005,0.998,0.075,-1.831,0.031,-0.519,80.000,119937.000,1.000
192782.547,190281.125,206835.359,199691.297,193412.875,184610.938,193295.031,182881.625,-0.006,1.002,0.077,-1.740,0.000,-0.549,80.000,119938.000,1.000
192756.891,190259.938,206813.547,199669.391,193394.641,184594.484,193277.875,182852.031,-0.009,1.001,0.077,-1.770,0.031,-0.549,80.000,119939.000,1.000
192753.406,190277.094,206836.797,199687.984,193404.828,184628.906,193307.641,182845.328,-0.007,1.002,0.076,-1.709,-0.092,-0.549,80.000,119940.000,1.000
192761.719,190299.547,206860.750,199705.516,193419.750,184657.516,193328.391,182855.703,-0.006,1.003,0.076,-1.862,-0.153,-0.488,80.000,119941.000,1.000
192780.500,190314.469,206869.781,199718.563,193436.656,184668.875,193343.500,182889.406,-0.005,1.000,0.079,-1.984,-0.153,-0.549,80.000,119942.000,1.000
192770.484,190282.469,206832.766,199693.438,193419.578,184629.438,193311.656,182894.406,-0.004,1.000,0.081,-2.014,-0.183,-0.519,80.000,119943.000,1.000
192734.719,190244.641,206798.531,199658.750,193385.328,184586.969,193271.969,182853.813,-0.004,0.999,0.076,-1.923,-0.153,-0.488,80.000,119944.000,1.000
192731.500,190258.500,206819.625,199670.734,193386.406,184597.516,193275.641,182838.266,-0.004,0.997,0.075,-1.953,-0.214,-0.458,80.000,119945.000,1.000
192768.250,190306.781,206871.031,199717.859,193427.891,184654.750,193328.656,182876.969,-0.004,0.996,0.075,-1.801,-0.153,-0.275,80.000,119946.000,1.000
192793.016,190320.734,206883.375,199730.109,193443.984,184664.750,193342.781,182901.734,-0.006,0.998,0.071,-1.801,-0.092,-0.305,80.000,119947.000,1.000
192791.047,190294.984,206854.047,199708.375,193431.469,184623.453,193309.344,182907.188,-0.008,0.996,0.075,-1.740,-0.305,-0.275,80.000,119948.000,1.000
192763.781,190265.750,206829.375,199683.250,193408.672,184596.984,193281.531,182874.109,-0.008,0.999,0.075,-1.648,-0.366,-0.214,80.000,119949.000,1.000
192754.219,190276.922,206845.641,199692.281,193410.453,184625.234,193299.141,182856.141,-0.006,0.999,0.076,-1.648,-0.427,-0.092,80.000,119950.000,1.000
192771.203,190308.391,206877.391,199720.984,193434.328,184668.594,193341.250,182878.406,-0.006,0.999,0.073,-1.434,-0.366,-0.061,80.000,119951.000,1.000
192790.422,190319.297,206883.641,199729.750,193445.422,184672.000,193349.750,182901.656,-0.008,0.998,0.073,-1.465,-0.336,-0.031,80.000,119952.000,1.000
192783.000,190285.422,206844.844,199702.203,193425.203,184621.313,193308.797,182901.922,-0.006,0.996,0.073,-1.526,-0.366,-0.031,80.000,119953.000,1.000
192757.344,190258.063,206821.234,199680.844,193402.141,184591.984,193279.203,182869.547,-0.007,0.996,0.075,-1.434,-0.488,-0.153,80.000,119954.000,1.000
192759.313,190278.984,206849.047,199701.406,193411.984,184621.031,193298.156,182856.766,-0.008,1.000,0.078,-1.312,-0.397,-0.275,80.000,119955.000,1.000
192774.422,190305.438,206876.578,199722.953,193426.734,184652.516,193323.375,182866.328,-0.011,0.999,0.075,-1.404,-0.519,-0.366,80.000,119956.000,1.000
192792.391,190312.234,206880.875,199731.078,193435.672,184652.156,193330.625,182890.922,-0.010,1.000,0.075,-1.373,-0.580,-0.366,80.000,119957.000,1.000
192780.313,190278.984,206842.250,199702.469,193417.516,184611.109,193298.156,182892.703,-0.009,1.000,0.073,-1.373,-0.610,-0.549,80.000,119958.000,1.000
192748.844,190250.188,206814.719,199672.797,193393.469,184585.094,193277.516,182861.328,-0.007,1.001,0.074,-1.404,-0.671,-0.641,80.000,119959.000,1.000
192746.078,190266.547,206838.500,199687.000,193400.531,184608.703,193290.203,182848.281,-0.005,1.000,0.071,-1.404,-0.610,-0.641,80.000,119960.000,1.000
192766.641,190301.156,206873.813,199718.297,193424.047,184644.281,193318.734,182866.422,-0.004,1.002,0.073,-1.434,-0.671,-0.580,80.000,119961.000,1.000
192786.391,190316.438,206881.672,199728.578,193437.906,184652.688,193334.188,182896.109,-0.005,1.003,0.074,-1.434,-0.763,-0.610,80.000,119962.000,1.000
192779.688,190287.828,206846.719,199702.656,193423.156,184612.984,193304.422,182900.484,-0.003,1.004,0.075,-1.526,-0.671,-0.641,80.000,119963.000,1.000
192740.359,190249.031,206810.063,199668.047,193390.797,184571.234,193264.281,182860.172,-0.004,1.005,0.075,-1.434,-0.702,-0.641,80.000,119964.000,1.000
192739.016,190270.750,206837.688,199685.938,193406.875,184613.344,193298.438,182855.422,-0.004,1.004,0.076,-1.617,-0.671,-0.580,80.000,119965.000,1.000
192758.688,190301.875,206870.328,199713.828,193428.875,184653.406,193332.859,182873.406,-0.005,1.004,0.076,-1.678,-0.610,-0.580,80.000,119966.000,1.000
192782.016,190312.422,206877.203,199722.500,193438.625,184655.375,193340.188,182897.531,-0.002,1.003,0.076,-1.709,-0.580,-0.549,80.000,119967.000,1.000
192778.172,190279.344,206839.203,199695.328,193418.688,184603.422,193299.766,182898.609,-0.002,1.005,0.078,-1.740,-0.610,-0.427,80.000,119968.000,1.000
192745.000,190246.250,206805.859,199662.688,193388.281,184570.969,193268.563,182858.641,-0.003,1.003,0.075,-1.892,-0.519,-0.244,80.000,119969.000,1.000
192734.453,190260.297,206823.297,199672.703,193390.969,184600.734,193289.938,182841.297,-0.004,1.002,0.079,-1.984,-0.549,-0.366,80.000,119970.000,1.000
192761.094,190299.453,206866.391,199713.922,193421.813,184645.797,193329.547,182866.688,-0.005,1.002,0.077,-1.984,-0.580,-0.427,80.000,119971.000,1.000
192785.141,190316.891,206878.188,199729.203,193439.609,184660.109,193344.656,182897.453,-0.005,1.000,0.074,-1.923,-0.488,-0.336,80.000,119972.000,1.000
192765.563,190275.844,206830.172,199695.234,193412.250,184607.625,193303.797,182892.172,-0.007,0.999,0.076,-1.953,-0.458,-0.092,80.000,119973.000,1.000
192732.578,190246.250,206799.688,199668.047,193385.781,184577.141,193273.219,182856.859,-0.007,1.003,0.077,-2.106,-0.519,-0.214,80.000,119974.000,1.000
192733.641,190271.109,206828.391,199688.609,193399.109,184617.281,193298.969,182849.969,-0.006,1.000,0.077,-2.167,-0.458,-0.214,80.000,119975.000,1.000
192743.844,190291.406,206851.906,199703.906,193408.578,184644.469,193320.516,182850.953,-0.005,1.002,0.077,-2.289,-0.427,-0.153,80.000,119976.000,1.000
192779.422,190313.938,206870.234,199721.875,193427.359,184653.938,193330.797,182880.906,-0.005,1.000,0.079,-2.319,-0.427,-0.092,80.000,119977.000,1.000
192779.156,190286.047,206838.219,199700.953,193411.703,184608.156,193292.625,182886.453,-0.008,1.000,0.077,-2.411,-0.488,-0.244,80.000,119978.000,1.000
192741.156,190246.344,206802.188,199663.219,193377.922,184572.313,193258.828,182844.250,-0.007,0.998,0.077,-2.411,-0.580,-0.214,80.000,119979.000,1.000
192729.625,190256.094,206819.813,199671.094,193379.875,184593.953,193271.875,182825.828,-0.007,0.998,0.077,-2.411,-0.641,-0.183,80.000,119980.000,1.000
192751.891,190295.438,206860.844,199706.234,193411.078,184638.828,193313.188,182852.656,-0.006,0.997,0.075,-2.380,-0.610,-0.214,80.000,119981.000,1.000
192778.984,190314.031,206874.797,199721.078,193432.547,184657.422,193334.375,182887.703,-0.004,0.998,0.077,-2.380,-0.488,-0.244,80.000,119982.000,1.000
192777.375,190286.484,206841.094,199698.547,193419.125,184616.391,193302.016,182895.219,-0.004,0.998,0.077,-2.319,-0.519,-0.305,80.000,119983.000,1.000
192740.359,190249.203,206804.250,199664.203,193388.906,184585.984,193272.594,182861.328,-0.005,0.998,0.077,-2.319,-0.549,-0.305,80.000,119984.000,1.000
192733.203,190263.063,206823.922,199677.438,193396.781,184617.813,193293.609,182853.281,-0.005,1.000,0.079,-2.441,-0.549,-0.305,80.000,119985.000,1.000
192753.500,190298.203,206860.844,199710.516,193425.922,184662.797,193333.297,182879.391,-0.004,0.998,0.078,-2.411,-0.488,-0.336,80.000,119986.000,1.000
192778.172,190317.328,206874.344,199727.781,193447.734,184679.516,193356.094,182915.156,-0.003,0.998,0.076,-2.350,-0.397,-0.305,80.000,119987.000,1.000
192759.219,190273.078,206827.047,199692.281,193422.172,184627.828,193318.016,182910.141,-0.002,1.000,0.076,-2.258,-0.458,-0.397,80.000,119988.000,1.000
192723.813,190239.469,206793.516,199658.938,193393.656,184597.609,193289.938,182872.953,-0.001,0.998,0.079,-2.258,-0.336,-0.427,80.000,119989.000,1.000
192727.125,190266.469,206825.078,199680.563,193410.813,184639.906,193323.203,182867.859,-0.001,0.999,0.079,-2.136,-0.305,-0.549,80.000,119990.000,1.000
192754.391,190301.953,206862.906,199714.547,193435.578,184673.781,193351.813,182885.922,-0.004,0.998,0.080,-2.197,-0.336,-0.549,80.000,119991.000,1.000
192762.172,190298.375,206854.047,199710.250,193429.594,184657.156,193342.422,182894.766,-0.003,1.000,0.078,-2.258,-0.305,-0.580,80.000,119992.000,1.000
192759.313,190270.844,206820.797,199688.797,193414.391,184614.422,193311.844,182899.063,-0.001,1.000,0.079,-2.380,-0.214,-0.549,80.000,119993.000,1.000
192735.891,190244.828,206797.719,199663.578,193390.969,184588.313,193276.344,182858.563,-0.005,1.000,0.076,-2.228,-0.214,-0.519,80.000,119994.000,1.000
192745.891,190273.078,206833.672,199687.000,193406.344,184622.641,193301.469,182851.500,-0.005,0.997,0.078,-2.106,-0.092,-0.641,80.000,119995.000,1.000
192770.656,190306.609,206871.578,199718.031,193428.250,184657.781,193333.219,182862.672,-0.005,1.000,0.079,-2.167,-0.183,-0.702,80.000,119996.000,1.000
192777.547,190302.313,206864.328,199713.375,193421.813,184641.422,193320.156,182867.859,-0.005,0.999,0.079,-2.075,-0.122,-0.610,80.000,119997.000,1.000
192772.266,190272.453,206829.109,199689.422,193401.969,184593.141,193277.875,182865.797,-0.006,0.999,0.080,-1.953,-0.122,-0.610,80.000,119998.000,1.000
192752.328,190252.156,206810.688,199672.969,193386.406,184573.828,193262.047,182844.516,-0.007,1.000,0.080,-2.075,-0.122,-0.702,80.000,119999.000,1.000
192738.828,190260.563,206824.641,199678.875,193383.188,184590.188,193268.219,182825.484,-0.006,1.000,0.079,-2.014,-0.183,-0.671,80.000,120000.000,1.000
192756.453,190292.125,206857.453,199704.703,193403.750,184628.094,193301.828,182841.563,-0.006,0.999,0.081,-2.014,-0.153,-0.732,80.000,120001.000,1.000
192782.281,190311.250,206869.609,199716.516,193423.156,184647.688,193326.422,182875.453,-0.008,1.000,0.078,-1.984,-0.183,-0.732,80.000,120002.000,1.000
192776.109,190283.188,206835.359,199692.109,193409.828,184611.656,193299.500,182883.953,-0.006,0.999,0.077,-1.831,-0.183,-0.763,80.000,120003.000,1.000
192738.828,190245.906,206799.688,199655.984,193380.156,184577.500,193261.953,182849.609,-0.007,1.000,0.080,-1.892,-0.214,-0.732,80.000,120004.000,1.000
192724.703,190255.109,206814.172,199664.031,193386.047,184611.297,193287.438,182838.344,-0.005,1.000,0.080,-1.953,-0.275,-0.610,80.000,120005.000,1.000
192742.406,190291.047,206850.469,199696.656,193418.422,184669.141,193342.422,182866.609,-0.006,1.000,0.080,-1.984,-0.336,-0.580,80.000,120006.000,1.000
192778.703,190317.422,206873.453,199724.109,193446.219,184682.281,193355.391,182907.375,-0.008,1.000,0.081,-2.014,-0.427,-0.580,80.000,120007.000,1.000
192766.281,190280.672,206830.719,199694.969,193423.781,184625.500,193308.891,182905.766,-0.007,1.001,0.078,-2.136,-0.366,-0.580,80.000,120008.000,1.000
192725.250,190240.000,206793.344,199661.266,193392.844,184588.141,193276.344,182869.375,-0.009,0.997,0.079,-2.136,-0.366,-0.641,80.000,120009.000,1.000
192724.797,190259.938,206820.969,199682.172,193406.797,184620.953,193307.109,182865.438,-0.009,1.000,0.077,-2.106,-0.397,-0.549,80.000,120010.000,1.000
192748.844,190296.859,206857.266,199713.656,193433.531,184665.469,193342.234,182883.766,-0.008,1.002,0.076,-2.045,-0.458,-0.610,80.000,120011.000,1.000
192773.344,190312.422,206866.750,199725.453,193449.078,184674.406,193355.391,182910.141,-0.005,1.001,0.080,-2.014,-0.488,-0.488,80.000,120012.000,1.000
192771.109,190284.078,206835.453,199703.734,193435.500,184630.688,193323.641,182915.859,-0.006,1.001,0.079,-2.014,-0.610,-0.458,80.000,120013.000,1.000
192745.266,190256.984,206812.750,199678.328,193412.516,184599.484,193291.547,182882.422,-0.006,1.001,0.083,-2.075,-0.610,-0.397,80.000,120014.000,1.000
192739.453,190272.094,206836.172,199690.766,193418.953,184627.391,193316.047,182867.766,-0.006,1.002,0.080,-2.106,-0.519,-0.366,80.000,120015.000,1.000
192764.141,190307.141,206874.078,199721.703,193441.484,184665.828,193351.000,182883.063,-0.005,1.001,0.079,-2.167,-0.671,-0.275,80.000,120016.000,1.000
192799.813,190331.188,206894.281,199743.875,193458.922,184673.156,193359.313,182912.297,-0.006,1.000,0.079,-2.045,-0.641,-0.183,80.000,120017.000,1.000
192778.703,190285.141,206842.156,199701.844,193423.156,184612.094,193307.906,182896.828,-0.006,0.999,0.078,-2.136,-0.549,-0.061,80.000,120018.000,1.000
192730.078,190233.375,206790.578,199653.219,193373.719,184556.750,193257.844,182839.781,-0.007,0.999,0.079,-2.136,-0.671,-0.122,80.000,120019.000,1.000
192727.922,190247.781,206810.781,199666.000,193376.656,184584.203,193276.172,182820.563,-0.007,0.998,0.078,-2.136,-0.641,-0.122,80.000,120020.000,1.000
192752.875,190282.641,206847.609,199697.828,193397.578,184619.063,193298.438,182832.453,-0.006,0.999,0.079,-2.136,-0.610,-0.031,80.000,120021.000,1.000
192776.031,190298.016,206855.844,199706.672,193408.141,184629.797,193304.156,182847.375,-0.004,1.000,0.081,-2.045,-0.732,0.061,80.000,120022.000,1.000
192778.000,190276.922,206827.938,199686.563,193396.516,184594.484,193277.328,182851.219,-0.005,1.000,0.078,-2.106,-0.702,-0.092,80.000,120023.000,1.000
192748.484,190247.781,206802.016,199658.578,193372.906,184567.219,193254.078,182819.219,-0.006,1.001,0.080,-2.014,-0.763,-0.061,80.000,120024.000,1.000
192743.031,190262.891,206823.734,199669.938,193377.828,184595.375,193268.219,182804.906,-0.004,1.000,0.078,-1.984,-0.641,-0.031,80.000,120025.000,1.000
192766.906,190299.547,206862.547,199705.781,193406.531,184645.891,193310.688,182833.438,-0.004,0.999,0.076,-2.045,-0.580,0.000,80.000,120026.000,1.000
192792.203,190317.781,206873.719,199723.938,193426.109,184664.938,193332.859,182873.578,-0.004,0.998,0.077,-1.953,-0.610,0.000,80.000,120027.000,1.000
192780.406,190283.719,206831.344,199697.641,193407.688,184624.875,193301.734,182882.609,-0.005,1.000,0.076,-1.953,-0.549,0.092,80.000,120028.000,1.000
192749.922,190254.219,206803.625,199674.672,193391.063,184608.969,193285.203,182865.078,-0.006,1.000,0.081,-2.014,-0.580,0.061,80.000,120029.000,1.000
192731.328,190253.938,206810.953,199677.359,193385.422,184617.188,193284.125,182841.297,-0.003,0.999,0.079,-2.075,-0.427,0.031,80.000,120030.000,1.000
192744.469,190280.672,206840.281,199701.484,193405.547,184650.813,193313.813,182857.031,-0.003,0.999,0.077,-2.075,-0.427,0.061,80.000,120031.000,1.000
192768.344,190298.109,206853.422,199716.156,193424.141,184660.734,193331.250,182890.750,-0.003,1.000,0.078,-2.014,-0.397,0.092,80.000,120032.000,1.000
192761.188,190264.141,206817.125,199688.531,193406.797,184612.281,193297.266,182895.578,-0.001,0.999,0.078,-1.953,-0.366,0.031,80.000,120033.000,1.000
192733.828,190235.344,206791.281,199660.188,193385.422,184587.953,193274.656,182866.422,-0.001,1.000,0.079,-2.075,-0.336,0.061,80.000,120034.000,1.000
192727.125,190248.938,206811.406,199669.391,193392.125,184612.813,193294.594,182850.953,0.000,0.999,0.080,-2.106,-0.305,-0.061,80.000,120035.000,1.000
192756.797,190290.781,206856.016,199704.984,193425.844,184659.297,193342.422,182876.438,0.003,0.999,0.079,-2.075,-0.275,0.000,80.000,120036.000,1.000
192778.703,190303.297,206865.047,199715.703,193438.000,184656.531,193345.547,182903.969,0.000,0.997,0.078,-2.167,-0.153,0.000,80.000,120037.000,1.000
192775.219,190277.188,206832.234,199692.281,193422.797,184613.609,193311.656,182907.188,0.000,0.997,0.080,-2.045,0.000,0.000,80.000,120038.000,1.000
192732.031,190233.469,206790.578,199651.422,193385.609,184571.688,193271.609,182860.250,-0.001,0.998,0.081,-1.923,0.153,0.000,80.000,120039.000,1.000
192725.328,190242.406,206808.188,199663.219,193385.609,184588.313,193281.359,182841.031,-0.001,0.995,0.083,-1.862,0.244,0.092,80.000,120040.000,1.000
192745.453,190274.063,206842.344,199691.750,193404.203,184620.328,193309.156,182856.328,-0.002,0.995,0.078,-1.801,0.244,0.061,80.000,120041.000,1.000
192775.313,190296.063,206859.234,199713.469,193424.500,184632.219,193327.313,182889.219,-0.006,0.996,0.078,-1.709,0.244,0.000,80.000,120042.000,1.000
192762.531,190260.563,206816.047,199681.016,193398.563,184583.391,193282.516,182878.313,-0.004,0.997,0.078,-1.556,0.153,-0.122,80.000,120043.000,1.000
192723.641,190221.219,206775.813,199642.938,193360.563,184540.031,193237.188,182828.781,-0.004,0.996,0.078,-1.434,0.183,-0.183,80.000,120044.000,1.000
192717.906,190236.875,206795.484,199654.188,193363.875,184568.828,193256.234,182810.188,-0.004,0.999,0.078,-1.373,0.214,-0.153,80.000,120045.000,1.000
192737.406,190272.984,206832.141,199684.063,193387.297,184618.172,193292.797,182821.094,-0.004,0.997,0.079,-1.373,0.183,-0.244,80.000,120046.000,1.000
192764.578,190293.547,206846.266,199701.844,193404.563,184634.531,193306.750,182850.516,-0.003,1.001,0.075,-1.343,0.244,-0.244,80.000,120047.000,1.000
192767.797,190270.672,206817.391,199684.234,193395.438,184603.609,193284.391,182863.203,-0.005,1.000,0.076,-1.312,0.214,-0.305,80.000,120048.000,1.000
192745.625,190247.422,206795.938,199664.828,193378.813,184586.531,193270.359,182841.844,-0.003,1.002,0.076,-1.343,0.275,-0.336,80.000,120049.000,1.000
192732.750,190253.500,206808.719,199674.219,193376.219,184599.938,193270.266,182825.125,-0.004,1.001,0.078,-1.343,0.214,-0.397,80.000,120050.000,1.000
192754.297,190287.391,206845.375,199705.969,193401.703,184641.422,193308.531,182848.453,-0.002,1.003,0.077,-1.404,0.183,-0.427,80.000,120051.000,1.000
192788.188,190314.656,206867.375,199729.031,193430.125,184671.281,193340.906,182889.313,-0.003,1.004,0.078,-1.495,0.122,-0.305,80.000,120052.000,1.000
192773.172,190275.672,206821.953,199694.250,193403.484,184617.813,193295.031,182886.266,-0.006,1.005,0.078,-1.556,0.092,-0.214,80.000,120053.000,1.000
192743.844,190240.891,206790.297,199664.656,193374.969,184581.250,193260.875,182855.156,-0.005,1.005,0.079,-1.526,0.092,-0.275,80.000,120054.000,1.000
