EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
192401.859,189503.375,204901.844,198181.750,192792.563,184323.141,192313.609,182408.656,-0.001,1.001,0.171,-2.014,-0.427,-0.092,73.333,170219.000,1.000
192373.609,189466.531,204871.625,198151.000,192764.672,184288.625,192275.703,182371.828,0.000,1.000,0.173,-2.106,-0.366,-0.122,73.333,170220.000,1.000
192366.984,189473.781,204885.313,198159.125,192764.500,184301.859,192280.891,182352.516,0.000,1.002,0.174,-2.106,-0.397,-0.122,73.333,170221.000,1.000
192385.766,189502.922,204918.031,198186.844,192788.188,184339.578,192315.406,182365.484,-0.002,1.004,0.170,-2.106,-0.214,-0.244,73.333,170222.000,1.000
192407.219,189519.906,204928.938,198198.031,192803.922,184352.641,192330.688,182389.344,-0.002,1.003,0.172,-2.075,-0.183,-0.183,73.333,170223.000,1.000
192403.734,189501.047,204900.156,198178.078,192793.813,184326.438,192313.875,182397.484,-0.002,1.002,0.175,-2.075,-0.214,-0.092,73.333,170224.000,1.000
192371.734,189464.656,204867.250,198145.906,192762.609,184285.844,192276.328,182364.313,-0.002,1.002,0.173,-2.106,-0.214,-0.122,73.333,170225.000,1.000
192366.813,189472.891,204885.047,198155.203,192764.047,184301.578,192287.422,182347.688,-0.002,1.000,0.174,-2.136,-0.244,-0.244,73.333,170226.000,1.000
192395.594,189509.094,204924.469,198187.828,192785.688,184337.609,192307.172,182356.094,-0.001,1.001,0.175,-2.075,-0.153,-0.275,73.333,170227.000,1.000
192422.156,189528.672,204940.563,198204.641,192803.391,184356.219,192330.516,182388.813,-0.001,1.004,0.173,-2.136,-0.092,-0.214,73.333,170228.000,1.000
192415.000,189500.328,204906.406,198176.922,192782.734,184314.641,192302.797,182390.328,0.000,1.002,0.172,-2.106,-0.092,-0.122,73.333,170229.000,1.000
192387.906,189470.375,204877.531,198146.078,192756.094,184286.203,192275.969,182359.484,0.002,1.000,0.171,-2.106,0.061,-0.092,73.333,170230.000,1.000
192373.422,189472.703,204886.297,198145.813,192753.500,184305.781,192287.234,182340.000,0.000,1.000,0.170,-2.167,0.031,-0.183,73.333,170231.000,1.000
192388.984,189499.625,204916.250,198172.188,192776.922,184345.484,192322.469,182355.906,0.000,1.000,0.171,-2.197,0.244,-0.153,73.333,170232.000,1.000
192402.750,189511.063,204922.234,198185.422,192786.047,184342.266,192322.469,182379.609,-0.001,1.000,0.172,-2.014,0.244,-0.153,73.333,170233.000,1.000
192387.828,189481.109,204884.953,198162.344,192762.891,184294.703,192280.891,182378.531,-0.003,1.000,0.170,-1.892,0.305,-0.214,73.333,170234.000,1.000
192355.813,189451.969,204855.359,198139.188,192740.266,184273.328,192261.938,182352.688,-0.003,0.999,0.171,-1.831,0.305,-0.122,73.333,170235.000,1.000
192348.391,189463.594,204872.438,198153.859,192747.500,184304.094,192280.359,182340.000,-0.005,0.998,0.169,-1.892,0.244,-0.305,73.333,170236.000,1.000
192373.250,189496.578,204909.984,198190.063,192774.781,184347.000,192318.625,182358.594,-0.004,0.997,0.171,-1.678,0.275,-0.244,73.333,170237.000,1.000
192399.359,189513.828,204924.922,198206.422,192791.938,184351.203,192332.922,182385.594,-0.006,1.000,0.169,-1.648,0.214,-0.122,73.333,170238.000,1.000
192391.844,189484.781,204890.219,198177.375,192771.016,184302.922,192294.844,182390.328,-0.007,1.002,0.170,-1.495,0.153,-0.183,73.333,170239.000,1.000
192364.844,189452.328,204860.984,198143.844,192742.953,184274.141,192264.797,182356.359,-0.005,1.003,0.171,-1.556,0.153,-0.183,73.333,170240.000,1.000
192361.797,189466.266,204880.484,198153.766,192746.078,184292.828,192273.375,182337.938,-0.005,1.003,0.170,-1.526,-0.031,-0.305,73.333,170241.000,1.000
192387.828,189500.250,204919.016,198186.578,192774.234,184336.281,192313.875,182357.344,-0.005,1.005,0.168,-1.556,0.000,-0.214,73.333,170242.000,1.000
192412.234,189517.406,204931.625,198199.547,192789.172,184342.984,192323.719,182383.625,-0.003,1.004,0.170,-1.465,-0.153,-0.275,73.333,170243.000,1.000
192409.719,189499.531,204904.359,198181.219,192781.391,184317.047,192310.484,182397.938,-0.002,1.006,0.170,-1.587,-0.122,-0.275,73.333,170244.000,1.000
192380.406,189474.938,204874.219,198150.281,192757.516,184288.625,192280.891,182367.531,-0.002,1.006,0.171,-1.556,-0.183,-0.244,73.333,170245.000,1.000
192372.000,189486.125,204889.063,198155.469,192760.203,184309.453,192291.984,182346.438,-0.003,1.006,0.171,-1.526,-0.153,-0.275,73.333,170246.000,1.000
192394.078,189512.672,204923.125,198185.594,192786.125,184353.797,192330.422,182361.547,-0.005,1.007,0.172,-1.587,-0.153,-0.366,73.333,170247.000,1.000
192416.969,189521.875,204936.094,198200.609,192803.922,184367.750,192348.578,182390.516,-0.006,1.007,0.175,-1.709,-0.153,-0.397,73.333,170248.000,1.000
192415.984,189499.703,204909.984,198181.844,192789.891,184325.641,192304.938,182392.750,-0.006,1.005,0.176,-1.801,-0.183,-0.458,73.333,170249.000,1.000
192388.000,189475.391,204880.219,198148.406,192768.344,184309.719,192296.266,182364.141,-0.005,1.005,0.171,-1.831,-0.336,-0.519,73.333,170250.000,1.000
192378.438,189481.469,204891.031,198152.344,192764.500,184318.656,192292.328,182341.703,-0.007,1.005,0.173,-1.953,-0.458,-0.641,73.333,170251.000,1.000
192396.938,189512.844,204926.344,198188.016,192788.641,184347.188,192319.250,182362.609,-0.006,1.007,0.171,-2.045,-0.519,-0.610,73.333,170252.000,1.000
192417.063,189533.688,204938.500,198201.422,192806.063,184361.125,192340.891,182389.891,-0.005,1.006,0.173,-2.106,-0.549,-0.549,73.333,170253.000,1.000
192400.781,189503.109,204899.875,198173.531,192783.891,184315.719,192303.594,182390.156,-0.007,1.005,0.174,-2.197,-0.641,-0.641,73.333,170254.000,1.000
192371.016,189468.500,204869.656,198148.672,192756.625,184279.141,192272.750,182360.375,-0.006,1.005,0.173,-2.228,-0.671,-0.671,73.333,170255.000,1.000
192363.234,189479.141,204886.563,198158.422,192759.313,184303.828,192292.156,182343.125,-0.003,1.004,0.171,-2.228,-0.763,-0.671,73.333,170256.000,1.000
192381.922,189505.703,204915.438,198184.078,192770.219,184327.953,192296.094,182341.156,-0.002,1.007,0.174,-2.258,-0.793,-0.580,73.333,170257.000,1.000
192405.703,189527.781,204929.391,198202.313,192789.609,184352.641,192320.500,182373.172,-0.001,1.004,0.176,-2.228,-0.793,-0.549,73.333,170258.000,1.000
192401.766,189503.547,204900.500,198183.891,192779.422,184319.641,192300.656,182385.594,-0.004,1.001,0.175,-2.258,-0.854,-0.427,73.333,170259.000,1.000
192366.984,189462.609,204863.578,198147.688,192745.266,184269.844,192257.906,182347.500,-0.002,1.001,0.173,-2.319,-0.916,-0.336,73.333,170260.000,1.000
192366.359,189477.891,204885.750,198160.031,192753.766,184299.625,192276.516,182335.266,-0.003,1.000,0.173,-2.350,-0.946,-0.336,73.333,170261.000,1.000
192391.219,189513.828,204926.969,198192.391,192783.266,184341.281,192312.984,182354.031,-0.004,1.000,0.177,-2.350,-0.824,-0.275,73.333,170262.000,1.000
192411.422,189524.922,204936.813,198201.422,192793.547,184347.906,192317.906,182371.109,-0.001,0.999,0.175,-2.167,-0.824,-0.305,73.333,170263.000,1.000
192410.438,189502.297,204908.828,198180.500,192782.203,184321.078,192306.188,182382.016,-0.002,0.998,0.173,-2.136,-0.824,-0.305,73.333,170264.000,1.000
192387.906,189476.734,204882.719,198153.953,192763.516,184298.906,192288.406,182361.547,-0.002,1.000,0.177,-2.045,-0.885,-0.275,73.333,170265.000,1.000
192379.063,189482.547,204893.719,198156.625,192759.578,184301.766,192275.078,182334.719,-0.004,0.998,0.178,-1.923,-0.824,-0.275,73.333,170266.000,1.000
192395.688,189507.750,204923.219,198180.500,192780.141,184338.516,192312.000,182347.422,-0.004,0.998,0.174,-1.862,-0.916,-0.183,73.333,170267.000,1.000
192424.750,189523.125,204940.391,198199.094,192799.188,184357.734,192336.953,182378.078,-0.003,0.998,0.172,-1.892,-0.916,-0.214,73.333,170268.000,1.000
192415.984,189491.922,204905.688,198174.234,192782.469,184322.234,192309.406,182384.703,-0.004,1.000,0.175,-1.801,-0.824,-0.275,73.333,170269.000,1.000
192385.594,189461.703,204874.672,198142.688,192757.703,184293.266,192285.453,182359.484,-0.003,1.000,0.173,-1.831,-0.885,-0.427,73.333,170270.000,1.000
192382.719,189480.125,204893.438,198151.438,192761.547,184313.922,192295.734,182340.000,-0.002,1.000,0.174,-1.770,-0.732,-0.427,73.333,170271.000,1.000
192401.859,189513.391,204927.422,198177.016,192782.734,184352.734,192324.609,182351.891,-0.003,1.001,0.171,-1.678,-0.824,-0.336,73.333,170272.000,1.000
192421.625,189530.375,204939.484,198189.703,192798.109,184370.969,192342.047,182376.656,-0.002,1.002,0.174,-1.770,-0.824,-0.336,73.333,170273.000,1.000
192408.828,189502.844,204901.141,198162.172,192774.156,184317.953,192294.219,182373.609,-0.002,1.003,0.173,-1.709,-0.671,-0.458,73.333,170274.000,1.000
192378.172,189468.234,204864.391,198133.922,192739.813,184269.938,192254.875,182343.125,-0.002,1.002,0.173,-1.740,-0.641,-0.458,73.333,170275.000,1.000
192366.547,189468.422,204873.859,198142.766,192734.453,184281.641,192259.797,182323.094,-0.002,1.001,0.174,-1.678,-0.671,-0.580,73.333,170276.000,1.000
192389.969,189506.766,204914.547,198182.641,192766.375,184333.328,192306.547,182350.281,-0.002,1.002,0.174,-1.617,-0.580,-0.519,73.333,170277.000,1.000
192405.438,189522.063,204923.125,198194.094,192778.344,184346.734,192319.875,182371.563,-0.001,1.001,0.172,-1.648,-0.580,-0.519,73.333,170278.000,1.000
192396.047,189491.219,204889.688,198172.984,192759.313,184305.703,192284.828,182375.406,-0.002,0.999,0.171,-1.617,-0.488,-0.488,73.333,170279.000,1.000
192367.703,189458.047,204858.219,198144.016,192731.688,184271.281,192248.250,182341.781,-0.002,1.000,0.174,-1.526,-0.458,-0.488,73.333,170280.000,1.000
192362.344,189467.703,204876.188,198151.625,192736.328,184291.578,192263.359,182318.625,0.001,1.001,0.173,-1.556,-0.427,-0.397,73.333,170281.000,1.000
192386.125,189504.094,204915.969,198185.500,192767.094,184338.422,192305.922,182339.813,0.000,1.003,0.174,-1.556,-0.336,-0.488,73.333,170282.000,1.000
192410.266,189524.297,204931.984,198202.047,192788.547,184360.063,192327.297,182371.734,0.000,1.000,0.174,-1.587,-0.214,-0.488,73.333,170283.000,1.000
192398.109,189487.375,204894.063,198173.344,192767.094,184312.406,192290.188,182375.578,0.000,1.000,0.172,-1.526,-0.244,-0.366,73.333,170284.000,1.000
192374.672,189462.422,204870.828,198151.000,192750.547,184290.859,192273.109,182354.563,0.000,1.004,0.173,-1.495,-0.183,-0.305,73.333,170285.000,1.000
192368.953,189471.188,204888.531,198156.984,192751.625,184297.828,192271.141,182336.516,-0.001,1.003,0.173,-1.526,0.031,-0.366,73.333,170286.000,1.000
192390.500,189499.625,204921.875,198183.547,192772.984,184329.656,192302.078,182352.609,-0.003,1.005,0.170,-1.556,0.061,-0.336,73.333,170287.000,1.000
192425.188,189531.094,204946.281,198206.609,192803.828,184368.016,192346.875,182395.422,-0.004,1.004,0.170,-1.648,0.061,-0.366,73.333,170288.000,1.000
192416.969,189500.156,204910.875,198180.953,192783.984,184318.578,192307.266,182400.609,-0.005,1.005,0.172,-1.709,0.153,-0.275,73.333,170289.000,1.000
192384.688,189464.391,204874.766,198146.797,192751.172,184270.391,192263.281,182368.422,-0.002,1.003,0.173,-1.709,0.031,-0.366,73.333,170290.000,1.000
192381.734,189484.328,204896.391,198158.859,192760.203,184302.125,192282.594,182350.375,-0.005,1.002,0.171,-1.770,0.031,-0.305,73.333,170291.000,1.000
192394.531,189501.141,204923.125,198179.875,192772.891,184324.391,192300.203,182350.375,-0.006,1.003,0.174,-1.770,0.153,-0.336,73.333,170292.000,1.000
192422.063,189529.219,204943.250,198199.094,192794.797,184348.078,192326.844,182380.141,-0.006,1.003,0.174,-1.709,0.122,-0.336,73.333,170293.000,1.000
192415.359,189506.953,204911.500,198175.219,192774.594,184303.469,192280.984,182376.922,-0.005,1.004,0.172,-1.770,0.122,-0.336,73.333,170294.000,1.000
192386.656,189475.125,204879.313,198145.359,192746.172,184267.875,192247.625,182344.281,-0.008,1.005,0.171,-1.831,0.000,-0.458,73.333,170295.000,1.000
192373.250,189478.250,204885.313,198145.188,192741.609,184286.656,192262.563,182315.859,-0.007,1.003,0.172,-1.740,0.031,-0.549,73.333,170296.000,1.000
192388.453,189506.406,204913.734,198172.188,192759.047,184316.063,192288.844,182327.125,-0.003,1.003,0.174,-1.801,-0.061,-0.610,73.333,170297.000,1.000
192414.281,189530.828,204930.453,198194.094,192780.766,184343.609,192313.078,182359.219,-0.004,1.001,0.174,-1.709,-0.214,-0.549,73.333,170298.000,1.000
192396.672,189489.688,204885.750,198161.016,192754.219,184296.672,192273.297,182357.703,-0.006,1.002,0.175,-1.770,-0.214,-0.519,73.333,170299.000,1.000
192355.906,189448.563,204842.750,198123.547,192719.344,184256.531,192236.813,182324.969,-0.005,1.002,0.175,-1.831,-0.305,-0.519,73.333,170300.000,1.000
192346.344,189456.172,204855.000,198132.484,192720.688,184277.453,192252.109,182309.234,-0.006,1.002,0.175,-1.892,-0.397,-0.519,73.333,170301.000,1.000
192367.531,189486.297,204890.844,198167.719,192745.891,184322.156,192292.250,182329.094,-0.006,1.000,0.171,-1.923,-0.336,-0.488,73.333,170302.000,1.000
192398.547,189508.734,204911.859,198194.172,192770.297,184344.047,192320.766,182368.516,-0.003,1.000,0.171,-1.770,-0.336,-0.519,73.333,170303.000,1.000
192394.609,189483.078,204882.266,198175.313,192757.609,184313.297,192297.156,182380.141,-0.004,1.001,0.169,-1.648,-0.427,-0.397,73.333,170304.000,1.000
192360.281,189444.359,204843.375,198136.422,192722.203,184271.016,192250.766,182344.281,-0.003,1.001,0.172,-1.587,-0.488,-0.397,73.333,170305.000,1.000
192355.016,189450.984,204857.141,198143.313,192723.813,184283.703,192260.859,182332.750,-0.003,1.000,0.170,-1.526,-0.275,-0.336,73.333,170306.000,1.000
192380.672,189487.016,204896.219,198174.156,192751.000,184326.797,192298.422,182352.609,-0.005,1.001,0.169,-1.495,-0.366,-0.336,73.333,170307.000,1.000
192406.328,189505.609,204915.797,198190.516,192770.219,184335.656,192313.172,182381.125,-0.005,1.000,0.170,-1.495,-0.366,-0.366,73.333,170308.000,1.000
192407.313,189486.125,204894.781,198177.547,192766.016,184306.953,192295.016,182395.250,-0.003,0.999,0.167,-1.526,-0.336,-0.275,73.333,170309.000,1.000
192374.406,189450.797,204858.750,198140.094,192733.828,184258.047,192248.969,182356.984,-0.005,1.001,0.170,-1.404,-0.366,-0.275,73.333,170310.000,1.000
192361.094,189453.938,204868.406,198141.344,192732.313,184272.531,192251.031,182331.328,-0.005,1.000,0.169,-1.495,-0.427,-0.336,73.333,170311.000,1.000
192388.891,189492.828,204915.172,198181.219,192770.297,184322.594,192297.781,182357.250,-0.003,1.000,0.168,-1.434,-0.458,-0.366,73.333,170312.000,1.000
192415.813,189519.828,204937.438,198200.172,192795.703,184344.328,192324.078,182386.750,-0.006,0.998,0.170,-1.434,-0.488,-0.397,73.333,170313.000,1.000
192408.203,189494.250,204905.688,198175.578,192779.688,184304.094,192295.469,182388.094,-0.005,1.000,0.170,-1.373,-0.580,-0.519,73.333,170314.000,1.000
192373.969,189455.547,204866.797,198136.422,192744.828,184256.531,192248.531,182345.625,-0.005,1.004,0.171,-1.343,-0.427,-0.519,73.333,170315.000,1.000
192376.203,189477.359,204891.563,198153.047,192754.391,184281.922,192265.609,182331.688,-0.006,1.003,0.167,-1.373,-0.641,-0.610,73.333,170316.000,1.000
192406.422,189519.469,204934.750,198191.406,192785.234,184327.516,192303.328,182353.234,-0.006,1.002,0.166,-1.556,-0.610,-0.610,73.333,170317.000,1.000
192424.750,189534.672,204943.422,198204.641,192797.125,184342.438,192320.234,182374.328,-0.007,1.005,0.167,-1.526,-0.549,-0.549,73.333,170318.000,1.000
192414.016,189505.438,204906.500,198180.500,192776.109,184302.219,192288.578,182377.375,-0.005,1.004,0.166,-1.556,-0.580,-0.641,73.333,170319.000,1.000
192375.484,189463.500,204864.125,198141.344,192739.813,184260.906,192251.563,182340.266,-0.005,1.004,0.167,-1.587,-0.641,-0.610,73.333,170320.000,1.000
192364.938,189471.094,204876.016,198147.688,192738.922,184281.109,192266.047,182321.672,-0.004,1.004,0.169,-1.678,-0.641,-0.641,73.333,170321.000,1.000
192384.422,189495.953,204906.313,198175.406,192758.688,184318.219,192295.734,182331.063,-0.006,1.004,0.168,-1.648,-0.519,-0.580,73.333,170322.000,1.000
192410.000,189512.844,204921.156,198192.750,192772.625,184332.516,192305.391,182351.000,-0.004,1.004,0.168,-1.587,-0.610,-0.488,73.333,170323.000,1.000
192404.984,189492.203,204892.734,198173.703,192761.094,184305.609,192281.063,182364.406,-0.005,1.004,0.168,-1.678,-0.610,-0.488,73.333,170324.000,1.000
192373.250,189462.422,204860.719,198141.422,192739.453,184284.688,192266.938,182344.828,-0.006,1.004,0.168,-1.740,-0.610,-0.580,73.333,170325.000,1.000
192365.734,189471.547,204874.219,198149.750,192740.984,184300.063,192275.609,182329.266,-0.004,1.005,0.167,-1.770,-0.549,-0.427,73.333,170326.000,1.000
192388.000,189501.938,204911.234,198182.641,192767.094,184347.188,192317.016,182348.125,-0.003,1.005,0.167,-1.801,-0.580,-0.305,73.333,170327.000,1.000
192404.266,189514.453,204919.813,198193.641,192777.906,184350.406,192319.969,182372.625,-0.004,1.007,0.170,-1.862,-0.519,-0.305,73.333,170328.000,1.000
192392.375,189489.516,204882.000,198163.156,192759.125,184308.563,192287.859,182379.063,-0.003,1.006,0.169,-1.953,-0.488,-0.214,73.333,170329.000,1.000
192355.641,189448.563,204841.500,198125.250,192726.672,184266.531,192253.000,182348.313,-0.003,1.004,0.170,-1.953,-0.549,-0.183,73.333,170330.000,1.000
192348.484,189456.703,204854.375,198133.297,192728.188,184283.703,192264.000,182332.313,-0.006,1.003,0.170,-1.953,-0.519,-0.061,73.333,170331.000,1.000
192373.609,189491.922,204890.500,198166.469,192752.781,184321.875,192292.422,182345.547,-0.005,1.006,0.166,-1.984,-0.366,-0.153,73.333,170332.000,1.000
192398.469,189515.891,204909.359,198185.859,192777.641,184351.297,192331.406,182383.531,-0.004,1.007,0.168,-2.075,-0.458,-0.031,73.333,170333.000,1.000
192394.797,189498.094,204884.422,198167.094,192769.328,184319.281,192310.578,182395.781,-0.005,1.003,0.172,-2.167,-0.519,-0.092,73.333,170334.000,1.000
192359.750,189452.141,204844.813,198128.016,192733.203,184263.047,192253.891,182354.125,-0.005,1.003,0.172,-2.167,-0.397,0.000,73.333,170335.000,1.000
192351.250,189459.203,204858.391,198133.375,192732.672,184273.156,192258.000,182329.359,-0.004,1.004,0.174,-2.197,-0.336,-0.092,73.333,170336.000,1.000
192383.625,189504.453,204910.438,198180.328,192771.641,184331.266,192312.094,182355.547,-0.002,1.003,0.173,-2.197,-0.366,0.000,73.333,170337.000,1.000
192411.875,189524.109,204931.000,198198.203,192788.641,184340.031,192324.516,182379.875,-0.002,1.002,0.170,-2.197,-0.397,0.000,73.333,170338.000,1.000
192411.688,189501.141,204904.359,198175.672,192772.625,184297.203,192294.391,182384.969,-0.004,1.003,0.170,-2.228,-0.275,0.000,73.333,170339.000,1.000
192383.797,189471.094,204870.469,198141.781,192743.297,184261.625,192259.172,182348.047,-0.002,1.003,0.173,-2.167,-0.427,-0.092,73.333,170340.000,1.000
192374.500,189480.484,204881.734,198142.953,192743.484,184284.156,192270.609,182317.563,-0.004,1.002,0.173,-2.136,-0.305,-0.214,73.333,170341.000,1.000
192391.219,189509.984,204913.031,198170.219,192763.328,184320.719,192300.469,182328.375,-0.003,1.001,0.172,-2.075,-0.366,-0.244,73.333,170342.000,1.000
192416.516,189529.922,204930.094,198190.781,192779.875,184334.484,192305.922,182353.859,-0.003,1.001,0.170,-2.167,-0.275,-0.214,73.333,170343.000,1.000
192405.969,189498.641,204894.969,198163.156,192761.719,184297.922,192279.188,182360.109,-0.003,1.000,0.171,-2.136,-0.214,-0.305,73.333,170344.000,1.000
192375.750,189465.281,204859.656,198131.594,192734.625,184277.453,192261.672,182331.500,-0.002,1.002,0.171,-2.106,-0.183,-0.366,73.333,170345.000,1.000
192368.875,189475.297,204871.453,198136.875,192730.875,184291.125,192260.141,182307.547,-0.002,1.002,0.171,-2.136,-0.061,-0.214,73.333,170346.000,1.000
192387.828,189499.344,204904.359,198167.984,192748.672,184318.578,192279.453,182322.563,-0.002,1.001,0.171,-2.075,-0.061,-0.336,73.333,170347.000,1.000
192403.203,189512.938,204914.641,198175.766,192762.344,184341.188,192301.281,182342.234,-0.002,1.000,0.169,-1.984,-0.122,-0.336,73.333,170348.000,1.000
192393.813,189487.016,204881.828,198154.578,192748.672,184306.141,192276.234,182354.297,0.000,1.000,0.169,-1.892,-0.092,-0.366,73.333,170349.000,1.000
192372.891,189460.016,204857.063,198138.563,192730.703,184274.406,192251.297,182336.234,0.000,1.000,0.173,-1.831,0.000,-0.427,73.333,170350.000,1.000
192375.125,189478.781,204882.453,198156.188,192748.125,184319.469,192293.859,182334.453,-0.003,1.001,0.169,-1.770,0.061,-0.519,73.333,170351.000,1.000
192391.313,189507.219,204913.563,198179.875,192769.328,184361.313,192326.578,182348.125,-0.001,1.002,0.173,-1.678,-0.031,-0.488,73.333,170352.000,1.000
192414.203,189526.172,204925.625,198194.359,192781.031,184354.063,192318.000,182373.609,-0.001,1.001,0.175,-1.709,-0.031,-0.488,73.333,170353.000,1.000
192410.078,189500.422,204896.031,198179.516,192767.984,184312.766,192292.781,182389.344,-0.002,1.002,0.174,-1.740,0.031,-0.549,73.333,170354.000,1.000
192376.375,189463.938,204858.844,198147.594,192739.375,184280.031,192261.938,182359.578,-0.003,1.000,0.176,-1.678,0.061,-0.641,73.333,170355.000,1.000
192361.094,189462.609,204864.563,198144.641,192733.375,184293.547,192267.563,182334.281,-0.005,1.003,0.174,-1.617,-0.031,-0.610,73.333,170356.000,1.000
192387.203,189499.172,204907.750,198180.672,192764.500,184342.719,192311.203,182357.250,-0.005,1.004,0.173,-1.617,-0.031,-0.549,73.333,170357.000,1.000
192417.141,189524.734,204932.344,198202.219,192788.453,184361.750,192333.813,182388.094,-0.005,1.005,0.173,-1.526,-0.122,-0.610,73.333,170358.000,1.000
192413.219,189500.516,204905.688,198183.000,192776.656,184321.078,192302.797,182398.203,-0.005,1.004,0.174,-1.465,0.061,-0.732,73.333,170359.000,1.000
192378.078,189461.703,204868.859,198146.344,192746.516,184275.031,192264.172,182367.531,-0.004,1.003,0.172,-1.587,-0.153,-0.610,73.333,170360.000,1.000
192366.984,189468.234,204881.547,198150.734,192746.609,184292.203,192273.203,182342.766,-0.006,1.003,0.174,-1.526,-0.244,-0.580,73.333,170361.000,1.000
192391.938,189504.453,204921.781,198184.969,192777.453,184342.000,192317.016,182359.672,-0.008,1.003,0.174,-1.648,-0.183,-0.549,73.333,170362.000,1.000
192417.688,189526.797,204937.250,198200.344,192792.125,184350.844,192322.016,182382.109,-0.007,1.004,0.173,-1.678,-0.366,-0.488,73.333,170363.000,1.000
192409.281,189500.156,204901.672,198174.516,192773.344,184305.969,192285.547,182386.125,-0.007,1.003,0.175,-1.648,-0.458,-0.366,73.333,170364.000,1.000
192377.984,189467.078,204866.719,198142.063,192747.688,184275.484,192260.141,182359.672,-0.006,1.002,0.172,-1.648,-0.427,-0.397,73.333,170365.000,1.000
192371.641,189479.859,204883.781,198150.281,192750.359,184299.438,192271.234,182334.906,-0.007,1.002,0.172,-1.648,-0.488,-0.366,73.333,170366.000,1.000
192396.313,189516.516,204922.406,198181.578,192773.344,184331.531,192294.656,182342.766,-0.008,1.002,0.172,-1.648,-0.549,-0.366,73.333,170367.000,1.000
192421.266,189540.203,204938.859,198195.516,192791.406,184358.719,192319.609,182364.406,-0.008,1.002,0.174,-1.709,-0.610,-0.580,73.333,170368.000,1.000
192412.594,189506.859,204903.547,198171.297,192771.469,184320.188,192288.125,182366.281,-0.006,1.003,0.171,-1.678,-0.641,-0.427,73.333,170369.000,1.000
192386.656,189476.469,204873.234,198146.344,192750.016,184291.938,192265.516,182343.750,-0.005,1.002,0.173,-1.678,-0.671,-0.275,73.333,170370.000,1.000
192374.047,189478.078,204881.375,198148.938,192744.375,184301.313,192260.688,182318.453,-0.003,1.001,0.172,-1.648,-0.732,-0.305,73.333,170371.000,1.000
192391.391,189502.844,204913.203,198172.906,192761.813,184330.375,192295.016,182333.109,-0.003,1.002,0.174,-1.770,-0.732,-0.214,73.333,170372.000,1.000
192412.594,189522.063,204925.547,198185.594,192777.281,184346.922,192316.031,182359.938,-0.003,1.000,0.172,-1.709,-0.732,-0.092,73.333,170373.000,1.000
192410.359,189502.563,204899.609,198171.203,192768.063,184315.984,192295.109,182377.375,-0.004,1.001,0.171,-1.801,-0.671,-0.275,73.333,170374.000,1.000
192384.063,189474.766,204871.000,198144.734,192749.297,184289.609,192276.953,182358.594,-0.003,1.000,0.171,-1.709,-0.671,-0.244,73.333,170375.000,1.000
192369.047,189472.703,204877.703,198146.344,192745.625,184299.172,192278.125,182337.500,-0.003,1.001,0.171,-1.709,-0.641,-0.336,73.333,170376.000,1.000
192377.813,189488.266,204900.156,198166.188,192756.625,184321.078,192293.672,182340.094,-0.005,1.002,0.171,-1.648,-0.763,-0.275,73.333,170377.000,1.000
192402.750,189509.813,204918.844,198187.922,192781.656,184353.531,192329.969,182377.375,-0.003,1.001,0.173,-1.709,-0.732,-0.214,73.333,170378.000,1.000
192400.703,189490.766,204893.266,198173.344,192773.969,184320.359,192311.641,182396.594,0.000,1.001,0.168,-1.648,-0.641,-0.336,73.333,170379.000,1.000
192371.547,189455.984,204859.828,198142.500,192745.188,184272.625,192265.875,182365.828,-0.003,1.001,0.169,-1.709,-0.519,-0.397,73.333,170380.000,1.000
192366.813,189471.641,204881.109,198157.609,192758.406,184312.578,192298.234,182356.359,-0.001,1.004,0.171,-1.740,-0.366,-0.366,73.333,170381.000,1.000
192382.375,189497.563,204911.766,198184.078,192777.453,184340.297,192316.563,182362.797,-0.001,1.000,0.170,-1.709,-0.458,-0.275,73.333,170382.000,1.000
192403.641,189517.141,204924.203,198198.563,192790.516,184344.953,192322.281,182384.797,-0.001,1.001,0.172,-1.740,-0.427,-0.244,73.333,170383.000,1.000
192406.422,189501.578,204902.109,198184.969,192785.234,184317.953,192306.906,182400.969,0.000,1.000,0.171,-1.831,-0.336,-0.366,73.333,170384.000,1.000
192377.813,189468.953,204868.766,198148.219,192756.172,184275.297,192268.469,182368.781,-0.001,1.002,0.171,-1.892,-0.275,-0.214,73.333,170385.000,1.000
192371.906,189485.484,204884.234,198151.625,192758.141,184300.328,192281.969,182349.469,-0.002,1.003,0.173,-1.862,-0.275,-0.275,73.333,170386.000,1.000
192390.328,189517.953,204916.594,198175.313,192778.797,184345.391,192316.828,182356.359,-0.001,1.003,0.172,-1.862,-0.244,-0.305,73.333,170387.000,1.000
192417.063,189530.016,204932.344,198191.406,192794.094,184359.516,192335.609,182380.938,-0.001,1.003,0.169,-1.831,-0.183,-0.336,73.333,170388.000,1.000
192416.703,189508.375,204905.063,198173.266,192783.453,184328.406,192316.391,182394.531,-0.001,1.003,0.171,-1.953,-0.122,-0.336,73.333,170389.000,1.000
