EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
190844.031,190028.375,209605.016,202265.234,192801.594,184592.781,192917.922,183355.031,0.047,1.001,0.079,-1.373,-0.275,-0.427,80.000,28482.000,1.000
190858.156,190008.250,209581.047,202254.594,192797.125,184563.188,192898.969,183367.641,0.048,1.003,0.076,-1.343,-0.305,-0.488,80.000,28483.000,1.000
190832.313,189964.625,209539.297,202219.641,192768.688,184519.828,192860.688,183335.813,0.046,1.004,0.075,-1.404,-0.336,-0.488,80.000,28484.000,1.000
190809.516,189969.813,209544.031,202212.484,192761.625,184528.500,192864.359,183311.500,0.044,1.003,0.076,-1.495,-0.336,-0.519,80.000,28485.000,1.000
190817.125,190000.922,209576.500,202232.250,192777.188,184563.375,192890.734,183316.594,0.044,1.001,0.080,-1.617,-0.427,-0.519,80.000,28486.000,1.000
190854.672,190041.609,209611.000,202266.047,192808.578,184595.203,192924.172,183351.453,0.043,1.005,0.078,-1.617,-0.488,-0.580,80.000,28487.000,1.000
190873.531,190026.766,209596.703,202264.156,192808.031,184561.406,192898.688,183366.922,0.043,1.005,0.076,-1.709,-0.458,-0.641,80.000,28488.000,1.000
190849.391,189990.375,209562.281,202230.547,192781.844,184511.063,192850.500,183326.063,0.043,1.004,0.078,-1.862,-0.580,-0.671,80.000,28489.000,1.000
190830.797,189995.641,209570.953,202226.438,192773.078,184517.688,192841.922,183284.141,0.042,1.004,0.077,-1.831,-0.580,-0.641,80.000,28490.000,1.000
190844.656,190031.141,209607.875,202252.094,192789.438,184554.516,192868.734,183284.844,0.043,1.004,0.076,-1.953,-0.641,-0.763,80.000,28491.000,1.000
190873.531,190056.719,209630.938,202270.688,192805.984,184570.172,192876.875,183299.063,0.042,1.005,0.077,-2.045,-0.732,-0.763,80.000,28492.000,1.000
190886.672,190043.922,209611.547,202258.359,192802.484,184543.875,192852.563,183306.391,0.044,1.005,0.078,-2.106,-0.702,-0.732,80.000,28493.000,1.000
190869.516,190012.375,209579.719,202231.531,192780.500,184509.813,192817.250,183277.875,0.043,1.003,0.080,-2.106,-0.763,-0.671,80.000,28494.000,1.000
190855.125,190018.266,209589.906,202231.344,192777.188,184537.625,192831.016,183255.172,0.045,1.003,0.076,-2.167,-0.824,-0.580,80.000,28495.000,1.000
190865.047,190050.984,209623.516,202257.906,192796.406,184588.313,192868.203,183266.875,0.045,1.001,0.076,-2.167,-0.824,-0.549,80.000,28496.000,1.000
190889.547,190071.734,209644.359,202280.797,192821.797,184621.031,192902.000,183305.688,0.046,1.002,0.078,-2.197,-0.793,-0.397,80.000,28497.000,1.000
190889.813,190046.969,209615.828,202268.281,192821.266,184590.281,192886.000,183329.375,0.045,1.001,0.078,-2.258,-0.793,-0.397,80.000,28498.000,1.000
190857.891,190006.281,209575.594,202241.188,192803.750,184555.328,192866.063,183323.469,0.045,0.999,0.075,-2.228,-0.793,-0.305,80.000,28499.000,1.000
190827.844,190004.500,209577.656,202241.188,192797.578,184561.578,192872.859,183315.063,0.045,0.998,0.076,-2.167,-0.854,-0.122,80.000,28500.000,1.000
190827.938,190030.875,209605.375,202265.328,192815.016,184605.219,192915.688,183336.703,0.046,0.999,0.076,-2.045,-0.824,-0.153,80.000,28501.000,1.000
190845.906,190045.984,209619.406,202279.359,192828.328,184623.453,192935.266,183361.828,0.049,0.998,0.074,-2.045,-0.763,-0.153,80.000,28502.000,1.000
190847.422,190018.359,209587.047,202264.516,192812.953,184583.125,192902.813,183370.406,0.048,0.996,0.077,-2.106,-0.732,-0.031,80.000,28503.000,1.000
190825.703,189981.078,209549.406,202234.219,192784.609,184540.125,192870.172,183347.438,0.046,0.997,0.077,-2.014,-0.580,0.031,80.000,28504.000,1.000
190807.375,189982.781,209556.563,202228.844,192774.781,184550.578,192875.625,183322.125,0.048,0.995,0.077,-1.984,-0.549,0.031,80.000,28505.000,1.000
190820.703,190008.609,209591.688,202248.250,192788.813,184589.297,192906.656,183329.469,0.048,0.994,0.078,-1.831,-0.610,0.061,80.000,28506.000,1.000
190849.750,190033.563,209613.953,202269.344,192805.625,184604.766,192922.828,183354.766,0.048,0.996,0.076,-1.801,-0.610,0.061,80.000,28507.000,1.000
190864.328,190021.391,209595.797,202261.031,192802.844,184571.141,192902.094,183369.875,0.049,0.996,0.076,-1.770,-0.488,0.061,80.000,28508.000,1.000
190833.219,189980.266,209554.234,202221.609,192769.766,184517.766,192855.422,183330.719,0.047,0.997,0.077,-1.770,-0.458,0.061,80.000,28509.000,1.000
190820.969,189989.484,209567.188,202223.125,192766.734,184524.203,192857.656,183311.500,0.049,0.999,0.079,-1.801,-0.458,0.031,80.000,28510.000,1.000
190834.109,190024.344,209601.703,202245.125,192781.844,184559.531,192884.203,183318.281,0.048,0.998,0.079,-1.709,-0.397,-0.031,80.000,28511.000,1.000
190858.156,190046.156,209620.563,202260.313,192792.391,184566.594,192882.063,183324.375,0.048,0.999,0.080,-1.740,-0.336,-0.031,80.000,28512.000,1.000
190872.375,190031.953,209601.344,202251.828,192788.641,184531.000,192855.859,183330.891,0.051,1.000,0.079,-1.770,-0.427,-0.153,80.000,28513.000,1.000
190843.047,189990.188,209558.703,202214.094,192761.359,184484.875,192818.141,183298.438,0.049,1.001,0.080,-1.862,-0.214,-0.061,80.000,28514.000,1.000
190826.688,189995.203,209568.984,202215.703,192761.281,184506.156,192831.734,183277.250,0.049,1.001,0.078,-1.892,-0.092,-0.092,80.000,28515.000,1.000
190842.422,190032.031,209607.781,202247.891,192787.203,184556.578,192871.328,183297.188,0.049,1.003,0.079,-1.923,-0.122,-0.153,80.000,28516.000,1.000
190864.953,190054.563,209626.203,202267.109,192806.875,184580.531,192891.547,183319.266,0.051,1.003,0.079,-1.984,-0.153,-0.153,80.000,28517.000,1.000
190879.609,190041.516,209607.609,202259.688,192810.266,184562.203,192876.609,183331.781,0.051,1.001,0.079,-1.923,-0.122,-0.183,80.000,28518.000,1.000
190858.969,190003.875,209574.531,202235.828,192790.953,184524.750,192839.688,183308.719,0.051,1.001,0.079,-1.923,0.000,-0.275,80.000,28519.000,1.000
190835.813,190003.969,209580.156,202235.734,192786.313,184541.203,192845.672,183289.406,0.051,1.001,0.078,-1.984,0.000,-0.305,80.000,28520.000,1.000
190850.734,190042.047,209620.125,202267.031,192814.203,184599.125,192899.406,183317.750,0.050,1.003,0.077,-2.045,0.092,-0.244,80.000,28521.000,1.000
190872.641,190061.547,209636.313,202284.453,192830.750,184623.266,192924.984,183350.828,0.050,1.002,0.077,-2.045,0.153,-0.183,80.000,28522.000,1.000
190872.375,190031.234,209603.047,202267.563,192817.422,184586.344,192901.734,183365.578,0.052,1.002,0.077,-1.984,0.214,-0.214,80.000,28523.000,1.000
190843.406,189994.672,209563.172,202237.438,192787.922,184535.031,192859.000,183345.641,0.050,1.002,0.080,-1.953,0.244,-0.214,80.000,28524.000,1.000
190818.906,189989.484,209564.594,202232.875,192774.328,184541.109,192857.656,183320.609,0.051,1.001,0.080,-1.923,0.336,-0.122,80.000,28525.000,1.000
190829.016,190017.906,209595.719,202256.391,192786.125,184578.125,192884.125,183325.797,0.047,1.001,0.077,-1.923,0.275,-0.092,80.000,28526.000,1.000
190857.984,190044.281,209620.391,202281.063,192805.891,184597.172,192905.406,183354.594,0.046,1.002,0.075,-1.953,0.244,-0.122,80.000,28527.000,1.000
190865.844,190024.609,209598.391,202270.156,192799.984,184563.375,192884.297,183365.406,0.045,1.001,0.078,-1.984,0.183,-0.122,80.000,28528.000,1.000
190846.359,189989.750,209564.781,202239.125,192775.844,184520.719,192848.891,183337.516,0.045,1.001,0.078,-1.862,0.153,-0.092,80.000,28529.000,1.000
190826.328,189989.391,209568.453,202228.766,192764.219,184528.328,192844.516,183302.547,0.046,1.001,0.079,-1.923,0.031,-0.183,80.000,28530.000,1.000
190840.188,190026.844,209607.875,202255.406,192785.859,184574.281,192885.281,183319.547,0.046,1.000,0.078,-1.923,-0.031,-0.153,80.000,28531.000,1.000
190870.500,190054.750,209631.484,202276.141,192804.281,184596.188,192900.578,183339.203,0.047,1.001,0.079,-1.892,-0.092,-0.275,80.000,28532.000,1.000
190874.875,190031.500,209600.281,202258.703,192792.203,184557.734,192869.016,183343.594,0.045,0.999,0.079,-1.953,-0.031,-0.244,80.000,28533.000,1.000
190846.891,189986.891,209557.266,202225.000,192766.188,184512.234,192834.594,183317.578,0.043,1.000,0.077,-1.831,-0.122,-0.366,80.000,28534.000,1.000
190818.906,189981.250,209555.922,202215.703,192755.469,184510.000,192831.813,183291.016,0.044,1.001,0.077,-1.801,-0.275,-0.305,80.000,28535.000,1.000
190829.094,190019.609,209590.625,202241.984,192782.109,184557.016,192876.250,183311.672,0.044,1.001,0.079,-1.862,-0.458,-0.275,80.000,28536.000,1.000
190856.641,190048.219,209613.594,202263.891,192809.547,184587.063,192905.578,183342.063,0.047,1.000,0.078,-1.892,-0.427,-0.336,80.000,28537.000,1.000
190862.359,190026.766,209587.219,202251.109,192804.813,184554.516,192881.172,183348.500,0.046,1.004,0.080,-1.923,-0.397,-0.336,80.000,28538.000,1.000
190828.750,189981.875,209543.234,202214.547,192775.406,184511.063,192841.828,183314.891,0.045,1.004,0.080,-1.831,-0.488,-0.397,80.000,28539.000,1.000
190811.484,189986.969,209552.000,202208.734,192769.672,184530.922,192851.672,183287.531,0.044,1.002,0.081,-1.770,-0.519,-0.488,80.000,28540.000,1.000
190830.625,190026.672,209595.000,202240.297,192793.188,184587.516,192898.063,183303.625,0.046,0.999,0.080,-1.831,-0.580,-0.366,80.000,28541.000,1.000
190851.547,190048.313,209613.688,202256.563,192806.422,184608.781,192912.109,183324.375,0.048,0.997,0.080,-1.770,-0.671,-0.488,80.000,28542.000,1.000
190860.031,190024.344,209588.391,202245.297,192796.859,184572.313,192886.266,183337.156,0.049,0.996,0.078,-1.831,-0.671,-0.366,80.000,28543.000,1.000
190836.344,189985.094,209548.859,202213.375,192766.734,184526.891,192844.609,183307.016,0.049,0.997,0.078,-1.556,-0.763,-0.366,80.000,28544.000,1.000
190814.172,189981.078,209551.016,202210.781,192756.266,184539.500,192850.766,183286.188,0.047,0.997,0.078,-1.587,-0.702,-0.458,80.000,28545.000,1.000
190819.172,190006.469,209577.828,202229.922,192763.953,184572.047,192873.125,183291.016,0.050,0.997,0.076,-1.495,-0.702,-0.397,80.000,28546.000,1.000
190835.094,190021.047,209589.719,202241.641,192771.203,184581.969,192883.313,183315.422,0.048,0.997,0.078,-1.373,-0.702,-0.366,80.000,28547.000,1.000
190844.563,190001.375,209568.000,202233.141,192766.906,184554.422,192866.781,183331.156,0.047,0.996,0.078,-1.251,-0.793,-0.275,80.000,28548.000,1.000
190825.703,189969.094,209537.594,202208.375,192750.188,184519.922,192844.250,183317.031,0.047,0.997,0.076,-1.221,-0.763,-0.336,80.000,28549.000,1.000
190797.547,189961.047,209535.813,202200.234,192738.031,184522.156,192840.578,183291.563,0.046,0.997,0.074,-1.160,-0.732,-0.397,80.000,28550.000,1.000
190806.297,189991.984,209568.531,202225.547,192759.313,184561.313,192876.156,183306.672,0.046,0.998,0.076,-1.160,-0.793,-0.458,80.000,28551.000,1.000
190840.094,190025.422,209599.109,202258.266,192793.547,184589.469,192908.344,183348.063,0.047,0.999,0.077,-1.129,-0.702,-0.488,80.000,28552.000,1.000
190853.594,190010.313,209579.172,202251.469,192796.859,184557.469,192890.016,183363.969,0.047,1.000,0.076,-1.068,-0.641,-0.580,80.000,28553.000,1.000
190831.422,189975.078,209544.750,202217.938,192775.766,184512.766,192850.688,183330.531,0.046,1.000,0.074,-1.099,-0.488,-0.519,80.000,28554.000,1.000
190825.438,189995.297,209568.984,202227.234,192784.344,184535.750,192868.391,183316.859,0.046,1.000,0.076,-1.068,-0.549,-0.580,80.000,28555.000,1.000
190834.281,190029.094,209604.203,202251.203,192800.078,184570.078,192896.094,183322.406,0.048,1.001,0.078,-1.221,-0.580,-0.580,80.000,28556.000,1.000
190862.094,190057.969,209629.063,202271.672,192818.766,184584.375,192909.516,183341.359,0.047,1.001,0.076,-1.282,-0.549,-0.610,80.000,28557.000,1.000
190875.688,190040.172,209608.047,202260.141,192812.328,184546.031,192879.297,183343.594,0.048,1.002,0.072,-1.434,-0.488,-0.671,80.000,28558.000,1.000
190845.734,189993.328,209561.109,202219.109,192774.859,184490.328,192826.547,183299.063,0.048,1.003,0.075,-1.434,-0.610,-0.732,80.000,28559.000,1.000
190833.844,190002.719,209570.141,202214.719,192770.031,184505.250,192832.000,183277.609,0.048,1.003,0.077,-1.526,-0.519,-0.732,80.000,28560.000,1.000
190846.891,190033.734,209602.594,202241.547,192787.828,184552.547,192870.531,183289.500,0.046,1.005,0.078,-1.617,-0.519,-0.702,80.000,28561.000,1.000
190873.719,190058.234,209621.906,202263.266,192805.625,184581.781,192896.281,183316.234,0.047,1.003,0.074,-1.709,-0.488,-0.671,80.000,28562.000,1.000
190875.766,190032.656,209592.234,202248.875,192797.656,184561.047,192887.875,183330.359,0.047,1.003,0.073,-1.831,-0.458,-0.671,80.000,28563.000,1.000
190840.359,189983.406,209543.688,202211.234,192764.047,184514.906,192838.250,183298.969,0.047,1.003,0.073,-1.953,-0.336,-0.519,80.000,28564.000,1.000
190811.391,189978.031,209539.297,202203.359,192749.297,184526.172,192838.078,183271.438,0.049,1.004,0.076,-1.984,-0.366,-0.488,80.000,28565.000,1.000
190823.922,190008.078,209571.578,202234.750,192769.859,184572.406,192880.719,183299.781,0.047,1.005,0.076,-2.014,-0.336,-0.488,80.000,28566.000,1.000
190850.469,190033.641,209594.469,202258.797,192793.281,184602.266,192911.922,183339.203,0.047,1.003,0.077,-2.136,-0.275,-0.488,80.000,28567.000,1.000
190854.313,190005.297,209565.313,202244.313,192783.359,184565.609,192887.422,183353.875,0.046,1.002,0.075,-2.106,-0.397,-0.397,80.000,28568.000,1.000
190826.781,189962.656,209524.641,202212.125,192754.391,184514.547,192843.344,183328.750,0.047,1.003,0.075,-2.136,-0.458,-0.336,80.000,28569.000,1.000
190811.578,189969.188,209538.859,202215.438,192753.141,184526.531,192849.875,183312.750,0.047,1.001,0.076,-2.197,-0.397,-0.305,80.000,28570.000,1.000
190824.984,190001.281,209581.953,202246.109,192781.391,184575.000,192895.391,183334.109,0.046,0.999,0.075,-2.289,-0.336,-0.336,80.000,28571.000,1.000
190853.156,190031.047,209609.219,202268.453,192808.297,184598.422,192919.078,183366.563,0.045,1.002,0.077,-2.411,-0.366,-0.214,80.000,28572.000,1.000
190857.984,190013.000,209584.547,202254.328,192802.844,184558.984,192892.703,183377.203,0.045,1.002,0.077,-2.350,-0.397,-0.244,80.000,28573.000,1.000
190831.250,189977.859,209546.625,202223.938,192779.422,184519.297,192860.344,183348.063,0.044,1.000,0.080,-2.380,-0.427,-0.183,80.000,28574.000,1.000
190815.781,189987.063,209557.813,202227.500,192779.250,184537.438,192872.859,183326.156,0.046,1.000,0.078,-2.441,-0.397,-0.153,80.000,28575.000,1.000
190829.547,190020.234,209591.609,202247.984,192794.531,184568.734,192890.828,183330.453,0.046,0.997,0.078,-2.380,-0.366,-0.183,80.000,28576.000,1.000
190858.688,190047.594,209613.328,202262.547,192811.078,184584.109,192904.500,183346.094,0.047,0.997,0.080,-2.350,-0.366,-0.122,80.000,28577.000,1.000
190876.219,190034.000,209596.609,202255.406,192808.031,184551.563,192884.484,183355.750,0.044,1.000,0.075,-2.411,-0.549,-0.153,80.000,28578.000,1.000
190850.734,189992.969,209555.922,202218.922,192774.781,184498.547,192838.703,183314.891,0.046,1.000,0.076,-2.411,-0.549,-0.061,80.000,28579.000,1.000
190822.484,189987.250,209552.172,202202.563,192754.391,184494.344,192825.734,183269.922,0.048,0.999,0.078,-2.380,-0.488,-0.153,80.000,28580.000,1.000
190834.109,190018.094,209584.813,202224.469,192766.641,184530.016,192847.641,183265.984,0.047,1.000,0.079,-2.289,-0.549,-0.214,80.000,28581.000,1.000
190864.781,190045.094,209610.109,202248.344,192788.719,184558.984,192870.984,183284.766,0.047,1.000,0.076,-2.289,-0.427,-0.275,80.000,28582.000,1.000
190873.266,190021.672,209585.703,202235.734,192781.656,184531.453,192849.609,183285.922,0.047,1.000,0.077,-2.319,-0.488,-0.336,80.000,28583.000,1.000
190858.422,189994.219,209559.141,202216.688,192765.391,184506.859,192825.828,183260.172,0.046,1.001,0.077,-2.289,-0.488,-0.366,80.000,28584.000,1.000
190839.922,189998.688,209567.641,202218.203,192759.125,184521.266,192832.172,183240.141,0.046,1.000,0.078,-2.289,-0.336,-0.336,80.000,28585.000,1.000
190849.313,190027.484,209600.906,202246.813,192776.031,184560.328,192861.953,183263.297,0.047,0.998,0.078,-2.197,-0.305,-0.336,80.000,28586.000,1.000
190869.063,190047.953,209616.094,202264.797,192791.766,184583.672,192885.375,183299.156,0.047,0.999,0.078,-2.197,-0.183,-0.397,80.000,28587.000,1.000
190873.094,190027.297,209588.109,202252.266,192785.688,184553.531,192864.891,183319.719,0.048,0.998,0.077,-2.197,-0.183,-0.458,80.000,28588.000,1.000
190841.531,189981.703,209542.969,202217.938,192757.250,184514.016,192831.188,183300.234,0.048,0.999,0.078,-2.167,-0.244,-0.488,80.000,28589.000,1.000
190816.313,189979.375,209544.578,202214.281,192751.266,184528.766,192842.094,183293.344,0.050,0.999,0.078,-2.075,-0.214,-0.519,80.000,28590.000,1.000
190829.016,190010.672,209580.969,202243.156,192775.406,184573.828,192887.344,183324.641,0.049,1.000,0.078,-2.075,-0.153,-0.580,80.000,28591.000,1.000
190852.438,190029.266,209600.094,202261.297,192795.156,184590.734,192908.172,183354.859,0.047,0.999,0.079,-2.014,-0.183,-0.549,80.000,28592.000,1.000
190863.344,190009.953,209579.719,202249.688,192792.656,184554.875,192888.594,183370.234,0.047,1.000,0.084,-1.953,-0.183,-0.580,80.000,28593.000,1.000
190852.875,189985.281,209554.313,202228.125,192778.797,184525.109,192868.469,183357.000,0.045,1.001,0.081,-1.953,-0.183,-0.488,80.000,28594.000,1.000
190829.641,189981.703,209556.828,202218.391,192766.188,184528.672,192863.281,183326.781,0.046,0.999,0.082,-1.953,-0.244,-0.519,80.000,28595.000,1.000
190832.766,190008.703,209586.500,202239.844,192780.047,184563.641,192892.078,183335.641,0.045,1.003,0.079,-1.953,-0.244,-0.519,80.000,28596.000,1.000
190851.266,190028.281,209603.406,202257.281,192794.797,184578.031,192908.266,183357.453,0.044,1.000,0.083,-1.892,-0.214,-0.488,80.000,28597.000,1.000
190857.172,190009.859,209578.547,202243.516,192786.844,184541.203,192880.000,183360.406,0.044,1.001,0.083,-1.892,-0.275,-0.458,80.000,28598.000,1.000
190839.734,189978.922,209545.203,202213.922,192766.375,184504.000,192848.719,183333.844,0.043,1.001,0.080,-1.923,-0.305,-0.488,80.000,28599.000,1.000
190818.906,189976.516,209550.391,202207.750,192759.219,184514.203,192847.469,183304.703,0.043,1.001,0.079,-1.770,-0.275,-0.549,80.000,28600.000,1.000
190828.031,190013.703,209586.156,202231.438,192777.813,184552.906,192874.375,183305.500,0.044,1.000,0.079,-1.801,-0.427,-0.458,80.000,28601.000,1.000
190868.344,190057.703,209624.141,202263.531,192812.422,184589.469,192904.141,183333.125,0.045,1.000,0.079,-1.831,-0.397,-0.458,80.000,28602.000,1.000
190882.031,190045.984,209605.016,202253.078,192811.250,184563.906,192883.313,183338.047,0.044,1.002,0.081,-1.770,-0.397,-0.458,80.000,28603.000,1.000
190849.938,189999.766,209556.375,202208.734,192773.875,184507.125,192830.563,183287.984,0.046,1.000,0.079,-1.831,-0.397,-0.336,80.000,28604.000,1.000
190832.313,190002.000,209563.172,202206.234,192765.125,184518.938,192834.141,183252.391,0.045,0.999,0.080,-1.801,-0.397,-0.336,80.000,28605.000,1.000
190849.391,190037.484,209603.141,202241.188,192782.281,184554.703,192859.797,183257.766,0.044,0.999,0.079,-1.709,-0.458,-0.397,80.000,28606.000,1.000
190876.844,190063.516,209626.828,202263.531,192800.875,184578.297,192884.203,183281.547,0.045,0.999,0.083,-1.648,-0.610,-0.244,80.000,28607.000,1.000
190881.938,190034.891,209597.688,202251.297,192784.609,184529.125,192840.844,183284.672,0.046,1.000,0.083,-1.709,-0.549,-0.214,80.000,28608.000,1.000
190855.563,189993.328,209555.297,202219.641,192753.406,184479.063,192793.641,183257.406,0.045,1.000,0.083,-1.678,-0.580,-0.153,80.000,28609.000,1.000
190828.203,189984.828,209553.688,202212.484,192740.703,184494.344,192800.531,183233.625,0.046,1.000,0.081,-1.648,-0.580,-0.153,80.000,28610.000,1.000
190832.859,190010.313,209582.578,202234.563,192755.109,184541.469,192840.750,183249.438,0.046,1.000,0.080,-1.678,-0.519,-0.244,80.000,28611.000,1.000
190859.766,190039.641,209607.609,202262.109,192780.594,184573.922,192877.500,183296.469,0.044,1.001,0.082,-1.617,-0.580,-0.122,80.000,28612.000,1.000
190857.000,190010.219,209573.094,202242.609,192765.297,184537.266,192848.797,183303.891,0.045,1.000,0.081,-1.678,-0.610,0.000,80.000,28613.000,1.000
190826.156,189966.594,209529.469,202207.484,192739.453,184501.672,192820.547,183281.094,0.047,1.000,0.076,-1.678,-0.580,0.031,80.000,28614.000,1.000
190803.344,189969.188,209533.672,202203.359,192738.125,184521.797,192843.797,183278.328,0.049,1.000,0.076,-1.648,-0.519,0.031,80.000,28615.000,1.000
190815.422,190004.406,209569.875,202230.453,192759.313,184559.703,192873.125,183301.484,0.049,1.001,0.080,-1.556,-0.488,0.092,80.000,28616.000,1.000
190836.875,190025.953,209588.656,202244.500,192777.016,184577.938,192888.594,183325.344,0.047,1.002,0.079,-1.648,-0.397,0.031,80.000,28617.000,1.000
190845.547,190007.984,209565.766,202233.313,192775.844,184550.578,192875.719,183344.844,0.048,1.003,0.077,-1.648,-0.366,-0.031,80.000,28618.000,1.000
190826.063,189971.234,209529.828,202203.359,192754.297,184516.609,192844.688,183322.219,0.049,1.000,0.077,-1.587,-0.305,-0.031,80.000,28619.000,1.000
190810.063,189973.125,209537.063,202198.359,192747.422,184526.000,192848.797,183298.344,0.048,1.000,0.078,-1.556,-0.244,0.000,80.000,28620.000,1.000
190829.375,190013.000,209578.281,202228.844,192771.375,184574.719,192890.641,183312.031,0.048,1.000,0.078,-1.556,-0.153,-0.061,80.000,28621.000,1.000
190854.047,190035.344,209597.328,202247.266,192789.891,184596.813,192914.516,183336.172,0.049,1.000,0.081,-1.617,-0.183,-0.031,80.000,28622.000,1.000
190869.328,190015.859,209575.594,202234.297,192784.703,184562.203,192885.547,183341.719,0.050,0.998,0.077,-1.495,-0.183,-0.092,80.000,28623.000,1.000
190847.781,189979.828,209540.641,202203.188,192759.578,184515.531,192845.313,183311.672,0.049,1.000,0.079,-1.526,-0.031,-0.061,80.000,28624.000,1.000
190830.625,189986.531,209550.469,202201.313,192753.766,184525.016,192848.891,183283.328,0.050,0.999,0.077,-1.526,0.000,-0.061,80.000,28625.000,1.000
190846.438,190022.828,209588.563,202228.406,192773.516,184561.766,192880.453,183290.219,0.050,0.999,0.077,-1.556,0.061,0.000,80.000,28626.000,1.000
190879.344,190054.031,209616.281,202254.063,192795.422,184578.844,192896.547,183307.297,0.049,0.999,0.078,-1.495,0.000,-0.092,80.000,28627.000,1.000
190897.859,190047.141,209606.719,202256.922,192798.828,184547.547,192875.984,183317.391,0.049,1.000,0.080,-1.556,0.092,-0.153,80.000,28628.000,1.000
190877.563,190011.109,209575.688,202229.922,192774.234,184497.750,192827.438,183280.375,0.049,1.001,0.079,-1.617,0.183,-0.183,80.000,28629.000,1.000
190850.469,190003.250,209573.188,202218.125,192753.313,184490.500,192808.125,183232.547,0.049,1.003,0.078,-1.556,0.305,-0.214,80.000,28630.000,1.000
190860.125,190034.094,209605.375,202242.609,192767.359,184528.672,192837.531,183236.750,0.049,1.000,0.079,-1.648,0.214,-0.153,80.000,28631.000,1.000
190896.328,190063.953,209633.531,202270.594,192793.016,184562.469,192864.984,183265.813,0.049,1.002,0.080,-1.740,0.397,-0.153,80.000,28632.000,1.000
190902.594,190040.359,209604.297,202255.219,192784.156,184527.969,192835.750,183275.469,0.048,1.000,0.078,-1.648,0.336,-0.122,80.000,28633.000,1.000
190875.063,190007.000,209564.156,202222.141,192761.984,184494.703,192803.656,183250.875,0.048,1.001,0.077,-1.678,0.214,-0.092,80.000,28634.000,1.000
190856.734,190015.766,209574.703,202222.859,192768.156,184528.328,192835.219,183244.344,0.047,1.003,0.076,-1.678,0.305,-0.153,80.000,28635.000,1.000
190847.781,190029.984,209593.125,202233.234,192776.563,184561.047,192860.422,183255.609,0.046,1.003,0.082,-1.831,0.305,-0.214,80.000,28636.000,1.000
190872.188,190054.828,209617.797,202260.406,192806.422,184591.891,192896.281,183310.859,0.045,1.003,0.076,-1.801,0.305,-0.244,80.000,28637.000,1.000
190876.125,190030.344,209589.906,202246.734,192803.297,184562.922,192878.484,183331.438,0.044,1.003,0.076,-1.801,0.244,-0.244,80.000,28638.000,1.000
190852.875,189996.188,209556.906,202222.328,192789.266,184535.469,192861.406,183329.109,0.045,1.001,0.076,-1.892,0.305,-0.244,80.000,28639.000,1.000
190834.375,190001.547,209567.813,202225.266,192790.781,184557.469,192879.828,183323.734,0.047,1.000,0.079,-1.923,0.336,-0.183,80.000,28640.000,1.000
190840.641,190032.125,209599.828,202247.094,192809.547,184607.000,192920.234,183338.219,0.046,1.001,0.077,-2.014,0.153,-0.214,80.000,28641.000,1.000
190857.625,190045.625,209610.469,202260.313,192821.453,184628.188,192939.813,183361.734,0.045,1.001,0.077,-2.045,0.061,-0.305,80.000,28642.000,1.000
190867.188,190027.125,209584.188,202248.969,192815.188,184602.266,192921.672,183372.297,0.047,1.002,0.075,-1.953,0.031,-0.244,80.000,28643.000,1.000
190826.859,189974.734,209529.469,202202.563,192772.625,184539.234,192863.734,183329.375,0.048,1.001,0.075,-1.984,0.000,-0.214,80.000,28644.000,1.000
190802.453,189967.750,209528.844,202191.656,192758.234,184542.531,192860.609,183298.891,0.046,0.998,0.074,-1.923,-0.031,-0.214,80.000,28645.000,1.000
190815.156,189997.969,209563.438,202217.047,192774.688,184580.000,192890.828,183311.313,0.046,0.999,0.080,-1.984,-0.061,-0.183,80.000,28646.000,1.000
190848.766,190025.234,209590.344,202243.156,192795.250,184601.813,192914.875,183340.453,0.045,1.000,0.079,-2.045,-0.061,-0.153,80.000,28647.000,1.000
190861.563,190007.719,209570.859,202234.750,192790.875,184567.656,192894.047,183350.469,0.047,1.000,0.076,-1.953,-0.153,-0.153,80.000,28648.000,1.000
190835.094,189963.906,209529.547,202201.125,192754.563,184499.266,192831.906,183309.344,0.048,1.001,0.075,-1.892,-0.214,-0.214,80.000,28649.000,1.000
190823.016,189973.125,209544.219,202203.906,192749.203,184506.328,192832.703,183282.438,0.048,1.002,0.081,-1.892,-0.336,-0.214,80.000,28650.000,1.000
190843.500,190010.313,209586.859,202234.922,192767.625,184537.797,192860.516,183291.016,0.047,1.001,0.078,-1.953,-0.336,-0.153,80.000,28651.000,1.000
190879.250,190041.688,209617.172,202261.922,192789.172,184556.031,192883.047,183314.078,0.045,1.000,0.079,-2.075,-0.397,-0.031,80.000,28652.000,1.000
190898.484,190026.578,209599.375,202252.984,192783.625,184518.750,192853.719,183319.094,0.047,1.000,0.077,-1.923,-0.427,-0.031,80.000,28653.000,1.000
190873.984,189985.547,209556.469,202213.016,192751.078,184469.844,192809.281,183283.688,0.047,1.001,0.081,-1.953,-0.488,-0.153,80.000,28654.000,1.000
190859.406,189994.578,209567.188,202215.172,192750.813,184492.297,192820.016,183261.969,0.047,1.001,0.079,-1.984,-0.397,-0.183,80.000,28655.000,1.000
