EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
191943.297,190500.344,208425.469,201377.781,193408.219,184783.047,193530.984,183339.750,0.041,1.001,0.196,-1.984,-0.061,-0.580,80.000,61616.000,1.000
191962.422,190528.609,208453.625,201409.797,193432.906,184819.078,193566.031,183374.078,0.042,1.003,0.198,-2.014,-0.183,-0.519,80.000,61617.000,1.000
191968.328,190517.250,208438.781,201406.750,193433.609,184807.266,193560.844,183395.094,0.042,1.003,0.195,-2.075,-0.214,-0.397,80.000,61618.000,1.000
191938.109,190470.047,208388.094,201365.094,193398.563,184747.453,193515.781,183365.500,0.042,1.003,0.194,-1.953,-0.214,-0.397,80.000,61619.000,1.000
191905.109,190443.844,208368.875,201339.781,193369.422,184728.594,193489.313,183318.016,0.040,1.004,0.194,-1.984,-0.183,-0.427,80.000,61620.000,1.000
191913.156,190465.578,208398.734,201362.672,193378.891,184754.344,193504.516,183316.766,0.040,1.003,0.195,-2.014,-0.336,-0.397,80.000,61621.000,1.000
191944.094,190496.594,208429.844,201392.797,193399.469,184776.609,193526.156,183336.531,0.041,1.002,0.196,-1.923,-0.366,-0.305,80.000,61622.000,1.000
191971.000,190507.141,208432.344,201400.313,193413.313,184780.813,193532.234,183364.250,0.040,1.002,0.197,-1.923,-0.336,-0.275,80.000,61623.000,1.000
191945.969,190462.359,208384.969,201356.953,193382.656,184730.109,193490.922,183338.500,0.042,1.000,0.196,-1.953,-0.427,-0.183,80.000,61624.000,1.000
191932.297,190462.000,208385.688,201348.188,193376.578,184740.219,193501.391,183315.063,0.041,1.002,0.196,-1.953,-0.458,-0.244,80.000,61625.000,1.000
191935.953,190484.609,208410.453,201362.406,193378.984,184756.578,193508.000,183305.594,0.042,1.002,0.195,-1.923,-0.427,-0.305,80.000,61626.000,1.000
191956.969,190510.453,208432.531,201382.156,193391.500,184778.125,193521.406,183323.563,0.042,1.001,0.197,-1.862,-0.458,-0.214,80.000,61627.000,1.000
191979.500,190513.141,208428.156,201385.297,193396.156,184769.359,193514.344,183344.750,0.042,1.000,0.196,-1.862,-0.549,-0.092,80.000,61628.000,1.000
191958.406,190470.313,208382.375,201350.156,193365.313,184711.063,193471.609,183331.609,0.041,1.001,0.195,-1.801,-0.549,-0.092,80.000,61629.000,1.000
191926.391,190450.547,208365.563,201329.500,193344.203,184698.469,193460.531,183297.641,0.042,1.001,0.195,-1.740,-0.732,-0.122,80.000,61630.000,1.000
191935.156,190479.781,208400.172,201356.500,193363.969,184744.422,193494.047,183302.469,0.042,1.001,0.194,-1.740,-0.732,-0.122,80.000,61631.000,1.000
191969.391,190519.125,208441.734,201395.219,193398.563,184786.703,193534.906,183341.438,0.043,1.000,0.195,-1.709,-0.702,-0.183,80.000,61632.000,1.000
191982.984,190508.484,208429.406,201388.328,193397.219,184764.266,193518.641,183357.719,0.042,0.998,0.194,-1.678,-0.671,-0.061,80.000,61633.000,1.000
191965.188,190467.188,208386.578,201354.891,193371.297,184712.500,193476.344,183341.625,0.042,0.999,0.196,-1.648,-0.641,-0.153,80.000,61634.000,1.000
191939.453,190458.422,208377.094,201340.953,193360.125,184709.641,193468.656,183314.625,0.041,0.999,0.197,-1.617,-0.732,-0.244,80.000,61635.000,1.000
191941.766,190483.906,208405.969,201362.047,193377.828,184752.203,193506.219,183321.500,0.043,1.002,0.196,-1.587,-0.793,-0.214,80.000,61636.000,1.000
191962.328,190510.094,208432.797,201383.688,193400.625,184789.750,193534.203,183342.781,0.044,1.004,0.195,-1.587,-0.824,-0.244,80.000,61637.000,1.000
191977.078,190505.266,208424.750,201381.094,193404.203,184772.406,193530.172,183365.938,0.045,1.004,0.193,-1.587,-0.793,-0.305,80.000,61638.000,1.000
191958.750,190464.859,208384.703,201350.250,193381.406,184723.594,193493.781,183357.188,0.045,1.003,0.193,-1.556,-0.702,-0.366,80.000,61639.000,1.000
191936.578,190457.703,208381.563,201340.594,193375.047,184735.391,193489.500,183325.344,0.045,1.000,0.194,-1.556,-0.641,-0.275,80.000,61640.000,1.000
191940.516,190486.500,208412.953,201361.594,193391.234,184769.906,193513.719,183319.000,0.045,0.999,0.189,-1.556,-0.671,-0.244,80.000,61641.000,1.000
191953.750,190509.109,208434.859,201382.156,193410.641,184799.141,193543.141,183339.563,0.046,1.000,0.193,-1.587,-0.641,-0.305,80.000,61642.000,1.000
191973.156,190513.219,208435.219,201392.719,193424.313,184793.500,193545.469,183375.859,0.046,0.999,0.192,-1.495,-0.549,-0.366,80.000,61643.000,1.000
191950.984,190470.938,208388.813,201358.469,193398.563,184745.219,193504.516,183356.547,0.047,0.997,0.195,-1.404,-0.427,-0.366,80.000,61644.000,1.000
191920.219,190454.656,208371.641,201337.906,193377.469,184726.984,193484.844,183314.078,0.046,1.000,0.194,-1.404,-0.336,-0.458,80.000,61645.000,1.000
191915.125,190472.906,208394.266,201356.063,193386.313,184756.484,193507.828,183313.641,0.044,1.001,0.193,-1.373,-0.305,-0.458,80.000,61646.000,1.000
191935.422,190503.750,208420.016,201380.734,193408.141,184792.516,193539.828,183334.469,0.043,1.000,0.194,-1.373,-0.244,-0.427,80.000,61647.000,1.000
191958.578,190504.641,208413.844,201381.188,193411.703,184777.594,193528.469,183351.188,0.042,1.001,0.193,-1.282,-0.214,-0.488,80.000,61648.000,1.000
191943.469,190466.641,208372.266,201347.922,193383.016,184719.391,193476.078,183334.031,0.042,1.002,0.192,-1.282,-0.275,-0.488,80.000,61649.000,1.000
191915.125,190451.719,208361.266,201331.297,193367.188,184720.453,193477.516,183304.781,0.043,1.000,0.192,-1.282,-0.275,-0.519,80.000,61650.000,1.000
191923.078,190482.297,208395.688,201355.156,193385.328,184771.516,193518.469,183311.938,0.044,1.001,0.187,-1.373,-0.214,-0.458,80.000,61651.000,1.000
191951.344,190509.734,208425.203,201379.750,193403.031,184793.406,193539.203,183330.266,0.042,1.002,0.191,-1.404,-0.122,-0.519,80.000,61652.000,1.000
191969.750,190502.938,208414.734,201377.875,193399.906,184773.656,193520.609,183346.359,0.042,1.005,0.191,-1.495,-0.153,-0.366,80.000,61653.000,1.000
191955.266,190463.781,208373.438,201347.109,193375.594,184726.813,193487.969,183338.219,0.042,1.004,0.195,-1.526,-0.214,-0.427,80.000,61654.000,1.000
191930.500,190453.406,208368.250,201332.813,193364.406,184728.953,193485.922,183311.672,0.040,1.005,0.192,-1.526,-0.092,-0.488,80.000,61655.000,1.000
191933.453,190477.469,208397.484,201351.141,193374.703,184768.375,193509.875,183307.016,0.041,1.006,0.193,-1.587,-0.061,-0.488,80.000,61656.000,1.000
191960.359,190507.688,208427.438,201376.703,193393.031,184796.906,193536.609,183331.875,0.041,1.006,0.190,-1.648,-0.153,-0.488,80.000,61657.000,1.000
191992.375,190515.547,208431.281,201388.063,193403.125,184781.969,193531.156,183367.281,0.040,1.008,0.192,-1.770,-0.183,-0.488,80.000,61658.000,1.000
191964.484,190464.766,208378.703,201343.453,193364.406,184720.281,193484.313,183340.734,0.042,1.006,0.195,-1.831,-0.275,-0.519,80.000,61659.000,1.000
191934.172,190447.250,208364.141,201320.922,193343.766,184715.984,193472.156,183298.000,0.040,1.007,0.196,-1.892,-0.336,-0.610,80.000,61660.000,1.000
191944.188,190477.375,208398.563,201345.063,193361.828,184758.641,193501.297,183296.656,0.039,1.006,0.192,-2.014,-0.275,-0.702,80.000,61661.000,1.000
191979.859,190519.656,208438.703,201381.891,193397.047,184805.484,193541.172,183333.578,0.039,1.005,0.195,-2.106,-0.336,-0.763,80.000,61662.000,1.000
191994.156,190514.391,208430.750,201383.328,193403.656,184794.750,193536.875,183360.578,0.038,1.004,0.193,-2.228,-0.427,-0.702,80.000,61663.000,1.000
191967.781,190469.234,208383.891,201352.922,193381.844,184748.172,193507.641,183351.281,0.037,1.004,0.194,-2.258,-0.488,-0.671,80.000,61664.000,1.000
191934.531,190450.188,208369.141,201338.000,193365.578,184734.406,193491.469,183318.906,0.038,1.006,0.196,-2.289,-0.580,-0.671,80.000,61665.000,1.000
191931.672,190475.047,208398.281,201360.703,193384.078,184776.875,193524.906,183325.984,0.040,1.004,0.192,-2.258,-0.671,-0.610,80.000,61666.000,1.000
191951.969,190502.406,208424.750,201385.828,193404.375,184792.781,193546.531,183346.891,0.040,1.004,0.194,-2.380,-0.641,-0.641,80.000,61667.000,1.000
191972.172,190505.000,208420.281,201391.641,193415.109,184778.938,193536.875,183369.078,0.042,1.002,0.192,-2.289,-0.732,-0.702,80.000,61668.000,1.000
191949.813,190464.953,208377.984,201359.547,193395.703,184733.875,193505.672,183360.125,0.042,1.002,0.193,-2.411,-0.702,-0.549,80.000,61669.000,1.000
191916.016,190447.781,208363.953,201338.719,193378.984,184723.859,193495.031,183324.641,0.042,1.002,0.195,-2.380,-0.732,-0.427,80.000,61670.000,1.000
191923.984,190479.609,208401.063,201366.781,193403.125,184773.469,193540.641,183337.516,0.043,1.002,0.196,-2.350,-0.732,-0.336,80.000,61671.000,1.000
191961.344,190520.469,208444.953,201402.734,193438.359,184822.031,193582.922,183369.344,0.044,1.001,0.195,-2.350,-0.641,-0.214,80.000,61672.000,1.000
191971.453,190508.750,208429.844,201393.078,193431.203,184790.734,193554.141,183374.078,0.045,1.000,0.195,-2.319,-0.610,-0.244,80.000,61673.000,1.000
191945.438,190464.500,208381.391,201354.359,193398.125,184730.109,193498.875,183348.953,0.042,1.001,0.194,-2.289,-0.580,-0.244,80.000,61674.000,1.000
191911.109,190443.219,208363.953,201334.781,193373.000,184711.344,193466.781,183315.422,0.042,1.003,0.194,-2.289,-0.580,-0.122,80.000,61675.000,1.000
191915.484,190471.109,208395.516,201356.141,193387.031,184754.156,193505.594,183320.797,0.042,1.001,0.197,-2.350,-0.427,-0.061,80.000,61676.000,1.000
191945.438,190505.797,208429.047,201387.266,193410.641,184789.844,193541.172,183347.703,0.044,0.998,0.195,-2.319,-0.549,-0.092,80.000,61677.000,1.000
191966.000,190504.469,208425.203,201390.563,193416.000,184780.891,193537.781,183375.594,0.044,0.999,0.193,-2.228,-0.458,-0.061,80.000,61678.000,1.000
191953.750,190465.750,208388.188,201362.219,193390.344,184733.250,193495.391,183361.734,0.044,0.999,0.191,-2.258,-0.458,-0.122,80.000,61679.000,1.000
191931.844,190453.688,208378.703,201345.063,193370.219,184726.891,193476.797,183320.172,0.044,0.998,0.190,-2.258,-0.488,-0.092,80.000,61680.000,1.000
191932.469,190480.500,208406.875,201360.797,193383.641,184771.422,193519.531,183324.188,0.043,0.999,0.197,-2.289,-0.519,-0.031,80.000,61681.000,1.000
191970.375,190524.313,208451.313,201397.547,193418.594,184820.688,193556.375,183355.484,0.043,0.999,0.195,-2.197,-0.519,-0.061,80.000,61682.000,1.000
191980.484,190517.609,208440.125,201392.453,193422.891,184812.641,193558.344,183374.531,0.043,1.000,0.196,-2.167,-0.458,-0.031,80.000,61683.000,1.000
191945.250,190461.813,208383.172,201349.797,193387.656,184739.766,193505.313,183354.500,0.042,1.001,0.199,-2.136,-0.580,-0.092,80.000,61684.000,1.000
191906.906,190443.219,208364.141,201328.969,193368.891,184729.672,193483.766,183311.672,0.042,1.003,0.196,-2.197,-0.488,-0.092,80.000,61685.000,1.000
191912.094,190476.750,208397.938,201357.938,193394.813,184781.516,193523.922,183318.641,0.042,1.001,0.195,-2.075,-0.397,-0.183,80.000,61686.000,1.000
191928.266,190501.953,208420.547,201380.469,193413.953,184802.094,193550.203,183344.938,0.044,1.000,0.196,-2.014,-0.427,-0.183,80.000,61687.000,1.000
191941.953,190498.656,208410.000,201382.438,193418.234,184793.141,193544.922,183364.688,0.043,0.997,0.195,-2.075,-0.427,-0.214,80.000,61688.000,1.000
191928.266,190461.281,208368.250,201354.453,193392.313,184742.359,193497.813,183344.938,0.045,1.000,0.195,-1.953,-0.427,-0.244,80.000,61689.000,1.000
191903.063,190448.313,208356.797,201339.250,193370.844,184726.531,193473.484,183306.938,0.047,1.000,0.194,-1.984,-0.397,-0.153,80.000,61690.000,1.000
191917.625,190485.953,208398.203,201375.016,193395.438,184778.391,193519.531,183324.813,0.045,1.003,0.191,-1.984,-0.397,-0.214,80.000,61691.000,1.000
191941.406,190511.703,208423.234,201395.391,193412.969,184810.578,193557.000,183350.031,0.046,1.002,0.193,-1.892,-0.214,-0.183,80.000,61692.000,1.000
191956.875,190497.047,208408.922,201387.703,193403.391,184771.953,193530.438,183363.703,0.046,1.000,0.199,-1.953,-0.214,-0.153,80.000,61693.000,1.000
191949.094,190462.531,208376.656,201365.359,193387.219,184733.688,193502.094,183360.484,0.045,1.001,0.198,-1.923,-0.183,-0.214,80.000,61694.000,1.000
191917.453,190443.125,208361.547,201344.250,193364.406,184718.313,193482.781,183322.219,0.046,1.001,0.196,-1.953,-0.153,-0.092,80.000,61695.000,1.000
191917.547,190461.547,208386.750,201359.906,193367.906,184737.797,193487.891,183311.047,0.046,1.000,0.198,-1.801,-0.061,-0.092,80.000,61696.000,1.000
191944.625,190490.344,208417.953,201387.531,193388.906,184763.813,193515.516,183337.422,0.044,1.001,0.195,-1.801,0.031,-0.153,80.000,61697.000,1.000
191963.313,190488.375,208411.969,201386.188,193395.609,184759.172,193519.531,183360.844,0.045,1.001,0.194,-1.831,0.092,-0.061,80.000,61698.000,1.000
191954.641,190459.313,208379.953,201359.906,193383.906,184733.328,193502.281,183355.031,0.044,1.002,0.193,-1.740,0.092,-0.092,80.000,61699.000,1.000
191931.313,190443.672,208368.969,201341.313,193366.203,184720.094,193484.484,183315.609,0.045,1.001,0.197,-1.648,0.122,-0.122,80.000,61700.000,1.000
191930.688,190461.906,208393.281,201351.766,193369.516,184740.656,193492.797,183303.359,0.045,1.003,0.196,-1.740,0.122,-0.183,80.000,61701.000,1.000
191961.625,190494.813,208429.047,201380.375,193393.375,184773.031,193521.859,183330.453,0.044,1.003,0.198,-1.709,0.275,-0.122,80.000,61702.000,1.000
191993.266,190505.531,208435.484,201391.281,193408.219,184774.641,193522.938,183360.750,0.042,1.003,0.196,-1.770,0.183,-0.183,80.000,61703.000,1.000
191981.016,190469.141,208399.719,201363.391,193387.750,184731.359,193491.109,183352.172,0.042,1.001,0.194,-1.709,0.275,-0.153,80.000,61704.000,1.000
191956.609,190460.469,208395.250,201354.891,193380.328,184732.266,193495.578,183331.875,0.042,1.001,0.193,-1.648,0.214,-0.183,80.000,61705.000,1.000
191952.672,190488.641,208423.406,201373.938,193398.125,184782.422,193533.297,183338.047,0.042,1.003,0.194,-1.526,0.031,-0.214,80.000,61706.000,1.000
191963.578,190515.016,208444.156,201392.625,193414.031,184806.828,193556.281,183357.000,0.044,1.005,0.196,-1.648,-0.061,-0.244,80.000,61707.000,1.000
191974.672,190512.234,208433.250,201392.266,193416.359,184793.406,193541.797,183370.766,0.042,1.005,0.195,-1.678,-0.122,-0.336,80.000,61708.000,1.000
191949.813,190471.828,208386.938,201358.469,193390.703,184745.672,193494.953,183346.000,0.041,1.005,0.198,-1.709,-0.031,-0.275,80.000,61709.000,1.000
191926.297,190463.609,208380.313,201350.781,193380.688,184745.047,193493.516,183321.063,0.041,1.006,0.196,-1.740,-0.153,-0.275,80.000,61710.000,1.000
191933.719,190493.109,208413.047,201377.516,193396.250,184783.578,193520.422,183325.344,0.041,1.005,0.198,-1.770,-0.092,-0.366,80.000,61711.000,1.000
191954.109,190523.594,208440.484,201400.313,193419.672,184821.047,193556.109,183348.594,0.041,1.005,0.200,-1.770,-0.183,-0.397,80.000,61712.000,1.000
191966.266,190521.625,208431.906,201399.594,193423.953,184799.766,193547.156,183372.203,0.041,1.006,0.197,-1.770,-0.275,-0.336,80.000,61713.000,1.000
191948.656,190480.500,208389.891,201367.234,193395.438,184733.875,193489.047,183357.094,0.042,1.003,0.196,-1.740,-0.366,-0.397,80.000,61714.000,1.000
191932.922,190472.906,208388.359,201357.047,193387.484,184730.922,193490.203,183332.422,0.042,1.000,0.196,-1.801,-0.488,-0.397,80.000,61715.000,1.000
191932.563,190491.328,208411.516,201367.141,193392.125,184763.469,193513.641,183322.125,0.043,0.999,0.199,-1.831,-0.519,-0.427,80.000,61716.000,1.000
191966.719,190527.531,208448.438,201400.766,193422.797,184811.734,193562.547,183360.406,0.043,1.000,0.195,-1.709,-0.549,-0.397,80.000,61717.000,1.000
191979.500,190517.609,208436.641,201398.438,193423.328,184789.563,193558.516,183386.594,0.041,1.000,0.194,-1.587,-0.427,-0.275,80.000,61718.000,1.000
191960.641,190472.016,208392.203,201362.766,193390.250,184724.219,193498.969,183364.516,0.044,1.000,0.193,-1.434,-0.458,-0.275,80.000,61719.000,1.000
191942.578,190462.172,208387.469,201352.031,193373.359,184713.391,193472.781,183317.297,0.042,0.999,0.195,-1.465,-0.366,-0.397,80.000,61720.000,1.000
191942.313,190483.906,208413.578,201363.922,193380.594,184747.453,193499.688,183306.047,0.043,1.000,0.195,-1.373,-0.336,-0.427,80.000,61721.000,1.000
191973.953,190519.219,208449.078,201392.625,193407.156,184783.578,193536.172,183335.359,0.041,1.000,0.191,-1.343,-0.397,-0.366,80.000,61722.000,1.000
191996.391,190519.578,208444.688,201391.906,193411.703,184771.516,193521.688,183354.594,0.040,0.999,0.195,-1.251,-0.427,-0.305,80.000,61723.000,1.000
191978.156,190474.516,208399.094,201356.594,193382.031,184708.828,193473.313,183337.234,0.042,1.000,0.193,-1.129,-0.519,-0.366,80.000,61724.000,1.000
191951.875,190458.688,208387.203,201339.156,193365.938,184704.094,193470.984,183308.984,0.046,0.999,0.192,-1.068,-0.458,-0.275,80.000,61725.000,1.000
191953.484,190478.625,208414.016,201358.031,193377.281,184741.469,193500.219,183310.516,0.043,1.000,0.189,-1.038,-0.519,-0.397,80.000,61726.000,1.000
191978.063,190509.297,208445.766,201383.953,193401.609,184784.469,193534.281,183330.625,0.041,1.002,0.191,-1.068,-0.458,-0.519,80.000,61727.000,1.000
192003.188,190517.609,208448.266,201394.766,193417.516,184785.359,193537.328,183360.578,0.042,1.002,0.188,-1.007,-0.427,-0.519,80.000,61728.000,1.000
191982.359,190474.781,208405.000,201366.969,193394.813,184729.938,193501.469,183352.438,0.043,1.004,0.188,-1.007,-0.488,-0.488,80.000,61729.000,1.000
191942.750,190451.891,208384.250,201348.813,193374.063,184715.094,193485.563,183321.328,0.040,1.004,0.189,-1.099,-0.427,-0.519,80.000,61730.000,1.000
191943.375,190481.031,208412.328,201370.719,193388.109,184755.328,193503.797,183315.422,0.040,1.005,0.191,-1.160,-0.580,-0.641,80.000,61731.000,1.000
191966.000,190516.625,208441.922,201398.078,193415.828,184798.516,193541.891,183341.891,0.042,1.004,0.191,-1.282,-0.610,-0.610,80.000,61732.000,1.000
191983.438,190521.000,208435.297,201400.578,193425.125,184800.750,193548.594,183368.625,0.044,1.004,0.194,-1.312,-0.641,-0.580,80.000,61733.000,1.000
191968.063,190489.531,208396.594,201376.172,193407.781,184766.063,193522.672,183363.266,0.044,1.007,0.189,-1.434,-0.488,-0.549,80.000,61734.000,1.000
191931.484,190465.125,208376.469,201356.594,193385.609,184746.922,193507.281,183339.203,0.043,1.008,0.190,-1.617,-0.671,-0.519,80.000,61735.000,1.000
191933.359,190484.703,208398.203,201368.313,193388.906,184765.875,193512.922,183322.672,0.045,1.008,0.189,-1.740,-0.641,-0.580,80.000,61736.000,1.000
191960.016,190520.563,208426.813,201393.781,193412.250,184801.453,193541.438,183340.734,0.045,1.006,0.192,-1.831,-0.610,-0.549,80.000,61737.000,1.000
191980.125,190519.313,208421.719,201395.313,193421.984,184800.484,193555.750,183371.844,0.043,1.005,0.192,-1.953,-0.610,-0.458,80.000,61738.000,1.000
191964.484,190475.766,208379.875,201361.594,193393.469,184739.234,193503.359,183355.125,0.043,1.002,0.193,-2.014,-0.641,-0.458,80.000,61739.000,1.000
191933.813,190453.688,208364.406,201341.313,193367.719,184705.609,193470.813,183318.016,0.042,1.003,0.189,-2.045,-0.610,-0.336,80.000,61740.000,1.000
191940.078,190478.531,208396.859,201362.766,193381.578,184742.906,193501.828,183312.297,0.042,1.002,0.190,-2.167,-0.580,-0.305,80.000,61741.000,1.000
191972.078,190514.031,208434.859,201392.172,193404.828,184771.859,193520.609,183330.453,0.043,1.002,0.192,-2.106,-0.458,-0.366,80.000,61742.000,1.000
191997.375,190516.172,208434.859,201395.750,193412.156,184760.781,193513.719,183352.266,0.043,1.003,0.192,-2.197,-0.397,-0.305,80.000,61743.000,1.000
191983.438,190477.734,208396.406,201365.172,193390.969,184709.734,193488.688,183347.875,0.042,1.002,0.191,-2.258,-0.305,-0.214,80.000,61744.000,1.000
191961.078,190468.250,208389.609,201350.328,193379.078,184713.844,193485.469,183318.203,0.041,1.002,0.190,-2.228,-0.214,-0.214,80.000,61745.000,1.000
191963.938,190493.016,208418.141,201367.406,193386.938,184749.781,193506.922,183312.125,0.041,1.003,0.193,-2.289,-0.214,-0.153,80.000,61746.000,1.000
191991.219,190524.313,208448.094,201391.641,193405.984,184784.031,193527.672,183326.875,0.042,1.002,0.193,-2.258,-0.183,-0.092,80.000,61747.000,1.000
192001.766,190515.641,208434.859,201383.234,193404.375,184766.594,193515.422,183342.344,0.042,1.004,0.192,-2.258,-0.214,-0.183,80.000,61748.000,1.000
191975.031,190469.688,208388.188,201345.859,193377.016,184721.000,193478.766,183325.891,0.044,1.002,0.189,-2.258,-0.305,-0.214,80.000,61749.000,1.000
191947.484,190455.563,208380.406,201336.031,193366.016,184726.172,193479.750,183304.516,0.044,1.003,0.193,-2.289,-0.305,-0.305,80.000,61750.000,1.000
191950.625,190480.594,208411.156,201360.078,193381.844,184770.344,193513.188,183309.438,0.045,1.005,0.195,-2.441,-0.305,-0.305,80.000,61751.000,1.000
191974.500,190507.406,208439.594,201389.313,193404.563,184792.703,193542.328,183343.234,0.044,1.002,0.194,-2.411,-0.214,-0.244,80.000,61752.000,1.000
191996.578,190507.328,208436.641,201398.078,193416.719,184786.172,193554.672,183382.297,0.044,1.001,0.195,-2.411,-0.244,-0.214,80.000,61753.000,1.000
191973.156,190464.313,208390.328,201363.563,193392.750,184747.547,193525.078,183364.516,0.044,1.003,0.194,-2.441,-0.305,-0.153,80.000,61754.000,1.000
191944.984,190450.016,208378.172,201348.453,193375.500,184736.547,193501.297,183326.609,0.044,1.004,0.194,-2.472,-0.305,-0.366,80.000,61755.000,1.000
191946.859,190471.922,208407.500,201373.578,193387.922,184761.234,193515.422,183327.938,0.043,1.003,0.196,-2.533,-0.183,-0.366,80.000,61756.000,1.000
191963.047,190499.188,208432.625,201396.297,193406.875,184779.563,193526.422,183349.047,0.042,1.004,0.193,-2.502,-0.183,-0.397,80.000,61757.000,1.000
191977.000,190500.000,208424.656,201394.688,193414.656,184770.438,193529.281,183370.406,0.046,1.003,0.196,-2.563,-0.244,-0.336,80.000,61758.000,1.000
191961.625,190467.094,208386.750,201365.359,193399.813,184743.703,193504.344,183355.750,0.044,1.004,0.196,-2.625,-0.275,-0.366,80.000,61759.000,1.000
191925.313,190443.938,208366.453,201339.969,193372.641,184714.641,193466.609,183308.094,0.045,1.002,0.196,-2.563,-0.244,-0.366,80.000,61760.000,1.000
191933.641,190478.531,208403.031,201370.266,193396.063,184758.813,193513.094,183322.125,0.044,1.000,0.193,-2.441,-0.061,-0.427,80.000,61761.000,1.000
191962.422,190513.672,208435.219,201396.297,193416.625,184793.406,193530.266,183332.594,0.042,1.000,0.191,-2.441,-0.061,-0.458,80.000,61762.000,1.000
191979.328,190511.438,208428.781,201393.969,193419.750,184782.328,193527.141,183358.609,0.045,1.000,0.195,-2.380,-0.092,-0.519,80.000,61763.000,1.000
191971.188,190481.031,208397.031,201370.625,193403.484,184739.500,193504.344,183358.344,0.045,0.998,0.195,-2.258,-0.061,-0.580,80.000,61764.000,1.000
191949.906,190469.500,208389.250,201356.594,193385.609,184732.703,193487.703,183321.781,0.043,0.999,0.197,-2.228,-0.153,-0.519,80.000,61765.000,1.000
191956.078,190498.203,208418.500,201372.516,193394.094,184779.563,193514.344,183313.281,0.044,1.000,0.196,-2.197,-0.214,-0.458,80.000,61766.000,1.000
191989.781,190532.172,208453.000,201399.156,193416.094,184808.969,193551.188,183338.844,0.042,1.000,0.197,-2.106,-0.122,-0.519,80.000,61767.000,1.000
192011.156,190526.547,208443.891,201393.516,193410.453,184778.125,193529.375,183349.672,0.042,1.001,0.196,-2.045,-0.153,-0.610,80.000,61768.000,1.000
191992.203,190485.328,208398.828,201359.188,193382.563,184725.375,193482.703,183334.469,0.040,1.000,0.198,-1.984,-0.153,-0.580,80.000,61769.000,1.000
191964.391,190473.438,208390.234,201345.688,193370.406,184725.203,193479.563,183306.047,0.039,1.001,0.198,-1.984,-0.122,-0.671,80.000,61770.000,1.000
191962.063,190493.734,208418.672,201366.078,193382.750,184763.375,193511.844,183307.828,0.040,1.001,0.197,-1.862,-0.153,-0.610,80.000,61771.000,1.000
191982.547,190517.875,208445.766,201393.703,193402.859,184791.891,193536.078,183330.172,0.041,1.002,0.198,-1.862,-0.244,-0.732,80.000,61772.000,1.000
191996.484,190515.547,208437.531,201396.016,193410.016,184783.844,193535.813,183357.984,0.040,1.001,0.196,-1.740,-0.305,-0.702,80.000,61773.000,1.000
191979.047,190476.750,208398.828,201371.875,193393.828,184744.234,193505.500,183353.609,0.040,1.000,0.196,-1.801,-0.275,-0.641,80.000,61774.000,1.000
191949.094,190460.750,208386.844,201359.719,193380.422,184736.547,193494.500,183326.250,0.040,1.002,0.196,-1.831,-0.275,-0.549,80.000,61775.000,1.000
191953.750,190488.281,208419.750,201388.328,193398.828,184775.000,193530.625,183337.063,0.042,1.004,0.199,-1.801,-0.397,-0.458,80.000,61776.000,1.000
191977.625,190515.813,208447.469,201414.531,193417.078,184794.938,193548.328,183362.359,0.041,1.003,0.199,-1.831,-0.336,-0.549,80.000,61777.000,1.000
191990.766,190513.500,208435.219,201409.172,193421.453,184792.250,193550.375,183382.391,0.041,1.002,0.198,-1.923,-0.336,-0.519,80.000,61778.000,1.000
191968.406,190467.188,208388.453,201375.906,193394.547,184728.141,193508.359,183376.844,0.041,1.002,0.200,-2.014,-0.397,-0.488,80.000,61779.000,1.000
191933.813,190445.016,208370.578,201349.531,193371.125,184717.156,193478.766,183321.156,0.042,1.001,0.198,-2.014,-0.458,-0.488,80.000,61780.000,1.000
191936.141,190467.984,208398.563,201367.859,193383.094,184755.063,193502.547,183309.703,0.044,1.003,0.198,-1.923,-0.641,-0.519,80.000,61781.000,1.000
191957.328,190493.906,208424.938,201391.641,193401.703,184775.172,193534.016,183342.250,0.042,1.003,0.196,-1.984,-0.549,-0.336,80.000,61782.000,1.000
191983.875,190500.531,208425.641,201396.016,193411.984,184771.063,193528.469,183361.375,0.042,1.002,0.193,-2.045,-0.580,-0.366,80.000,61783.000,1.000
191973.063,190467.813,208388.547,201364.906,193391.234,184728.063,193488.781,183346.891,0.042,1.001,0.196,-1.984,-0.580,-0.275,80.000,61784.000,1.000
191950.438,190460.828,208381.203,201350.875,193381.578,184734.047,193495.391,183320.609,0.042,0.999,0.198,-1.923,-0.641,-0.305,80.000,61785.000,1.000
191961.000,190495.797,208416.969,201376.359,193400.172,184775.891,193521.594,183322.938,0.041,0.999,0.196,-1.953,-0.671,-0.153,80.000,61786.000,1.000
191993.625,190534.688,208452.469,201403.797,193425.203,184816.563,193549.672,183344.391,0.042,1.001,0.197,-1.831,-0.732,-0.153,80.000,61787.000,1.000
192004.266,190523.953,208438.438,201393.156,193418.422,184788.406,193536.250,183355.656,0.042,1.001,0.197,-1.862,-0.702,-0.244,80.000,61788.000,1.000
